timestamp,sample_index,label,frontend__cpu,frontend__memory,checkoutservice__cpu,checkoutservice__memory,paymentservice__cpu,paymentservice__memory,productcatalogservice__cpu,productcatalogservice__memory,cartservice__cpu,cartservice__memory,currencyservice__cpu,currencyservice__memory,shippingservice__cpu,shippingservice__memory,recommendationservice__cpu,recommendationservice__memory,emailservice__cpu,emailservice__memory,adservice__cpu,adservice__memory,redis-cart__cpu,redis-cart__memory
2026-06-08T09:12:15+00:00,0,0,0.008075504747856578,20733952.0,0.0003771467970414905,16896000.0,0.00028289692247281746,54927360.0,0.003584056202381177,17272832.0,0.002907167713461192,71430144.0,0.003996493799770246,52641792.0,0.00045153273929846374,15077376.0,0.004708915688310348,42012672.0,0.00228174527401185,46735360.0,0.0012906965801509514,109850624.0,0.001600727694006474,6176768.0
2026-06-08T09:12:30+00:00,1,0,0.008313465929048285,20848640.0,0.0004828534968983813,16896000.0,0.0003676084022071596,54865920.0,0.004701300808610908,17219584.0,0.002997851466438772,71413760.0,0.003921949672714113,52682752.0,0.0006849241628878307,15335424.0,0.005448919056144984,41746432.0,0.002307049496464513,46735360.0,0.0010732056166678809,109850624.0,0.0016394473267041302,6168576.0
2026-06-08T09:12:45+00:00,2,0,0.00826522212328083,20652032.0,0.0005629270693342817,16900096.0,0.00041315628815642605,54865920.0,0.004475711278079313,17010688.0,0.002972968637202284,71409664.0,0.0037652963335594865,52482048.0,0.0007040713504706003,15077376.0,0.005241366319226431,41996288.0,0.002288670626836199,46739456.0,0.0011349170775437325,109998080.0,0.0016127017998005982,6172672.0
2026-06-08T09:13:00+00:00,3,0,0.00801724341329146,20656128.0,0.0006214951385807212,16896000.0,0.0002769128965970599,54902784.0,0.002875858216928255,16949248.0,0.0029263752391921537,71438336.0,0.0036532490816862024,52547584.0,0.0006318684488893237,15081472.0,0.00514620392444519,41750528.0,0.0024498815000696937,46735360.0,0.0012073643410852536,109731840.0,0.0015748953731690059,6172672.0
2026-06-08T09:13:15+00:00,4,0,0.007661092332325011,20656128.0,0.0008254072790294657,16900096.0,0.0003755320092215544,54972416.0,0.003926734057738655,16949248.0,0.0028580791064752712,71438336.0,0.0042508948847233665,52658176.0,0.0005451670592340561,15081472.0,0.004697570707663362,41738240.0,0.0023875415771967773,46739456.0,0.0010763185053851167,109727744.0,0.001568468203515599,6168576.0
2026-06-08T09:13:30+00:00,5,0,0.008194110739770813,20656128.0,0.0008483536694081764,16900096.0,0.0003846780316347338,55013376.0,0.004161857484722057,16945152.0,0.0029321226172075864,71704576.0,0.004443157228057172,52658176.0,0.0005561377870563553,15081472.0,0.004874691618696237,41738240.0,0.002440700947059245,46739456.0,0.0011615698267074266,109731840.0,0.0015398309781102786,6168576.0
2026-06-08T09:13:45+00:00,6,0,0.007786985074626805,20660224.0,0.0007139072315998583,16900096.0,0.0004976950027662845,54906880.0,0.004302784222737861,16945152.0,0.00289628684261225,71733248.0,0.004383813862142419,52690944.0,0.00048391412544618654,15081472.0,0.004763161553434076,41750528.0,0.002347623689498074,46735360.0,0.0011408039523916201,109731840.0,0.0009839999999999628,6168576.0
2026-06-08T09:14:00+00:00,7,0,0.006792452236315948,20660224.0,0.0006988398798657276,16900096.0,0.0004010911345317386,54935552.0,0.0027684734589576527,16941056.0,0.002672597429096062,71733248.0,0.003561009590461371,52736000.0,0.0005718681547929546,15085568.0,0.00453169534340597,41742336.0,0.0023538424754428423,46735360.0,0.001183631593984636,109731840.0,0.0014738338331397474,6430720.0
2026-06-08T09:14:15+00:00,8,0,0.007001053414301638,20664320.0,0.0001704227715149652,16896000.0,0.000296471075711841,54972416.0,0.00331553615401838,16941056.0,0.0026605882352941394,71430144.0,0.003310264036958746,52850688.0,0.0004926355300042868,15093760.0,0.004339337736562354,42016768.0,0.0023621280283956853,46735360.0,0.001141583917553105,109731840.0,0.001478241849327705,6172672.0
2026-06-08T09:14:30+00:00,9,0,0.006964927786594009,20656128.0,0.00023541680683576618,16900096.0,0.00020095585357308787,55017472.0,0.002925301132618138,16945152.0,0.002607729746702966,71442432.0,0.003827603943420464,52895744.0,0.00041640138603262687,15093760.0,0.004043547681539832,41996288.0,0.002372818294564265,46735360.0,0.0010977134690961178,109727744.0,0.001237427729416392,6430720.0
2026-06-08T09:14:45+00:00,10,0,0.007071374717265613,20910080.0,0.00028852445352059897,16904192.0,0.00014150823189801337,55017472.0,0.0033232421034512794,17117184.0,0.002848269853124248,71434240.0,0.003842045634785798,52895744.0,0.0004064897571778882,15093760.0,0.004410616348916102,41738240.0,0.002440455320477415,46735360.0,0.0011369306583640481,109854720.0,0.0014931408573928314,6168576.0
2026-06-08T09:15:00+00:00,11,0,0.0072528115256422065,20918272.0,0.0004602370439228378,16904192.0,0.0002429971231425179,55144448.0,0.003548096923694484,16887808.0,0.002913914910226432,71438336.0,0.0040064462007153665,52940800.0,0.0005096821567187719,15093760.0,0.004612235866799405,41750528.0,0.0023820497021976275,46735360.0,0.0010735661633450436,109850624.0,0.001478866296980918,6168576.0
2026-06-08T09:15:15+00:00,12,0,0.007877041263280574,20660224.0,0.0005231944444444447,16904192.0,0.0003696024599163108,55013376.0,0.003940446745278514,17268736.0,0.0032965703681642426,71438336.0,0.004080239914060532,53010432.0,0.000553627790794485,15093760.0,0.0050335689045935975,41742336.0,0.0024564798148623643,46743552.0,0.0009437303653994327,109850624.0,0.0017109347484092245,6168576.0
2026-06-08T09:15:30+00:00,13,0,0.008363869698714381,20656128.0,0.0006619618752280146,16908288.0,0.0003007337216827094,55029760.0,0.004013121985868526,17006592.0,0.0032462766711920683,71438336.0,0.003922911321477982,53071872.0,0.0006224710909495987,15093760.0,0.005249500079987254,41746432.0,0.002597555465721784,46735360.0,0.0011078897933625615,109850624.0,0.0017850452659865551,6426624.0
