timestamp,cpu__frontend,memory__frontend,cpu__checkoutservice,memory__checkoutservice,cpu__paymentservice,memory__paymentservice,cpu__productcatalogservice,memory__productcatalogservice,cpu__cartservice,memory__cartservice,cpu__currencyservice,memory__currencyservice,cpu__shippingservice,memory__shippingservice,cpu__recommendationservice,memory__recommendationservice,cpu__emailservice,memory__emailservice,cpu__adservice,memory__adservice,cpu__redis-cart,memory__redis-cart
1780906104.0,0.007223419685742233,20160512.0,0.0008221603123766027,16510976.0,0.0004200438917338309,52056064.0,0.003984220774913125,16736256.0,0.0031500269436144073,70934528.0,0.00446471852426723,51724288.0,0.0005983849847228272,14643200.0,0.005042980428744034,41746432.0,0.002167411981022847,46735360.0,0.0015598631463962882,109035520.0,0.0015324057942157506,6430720.0
1780906119.0,0.007220410832981643,20160512.0,0.0008194064597789451,16506880.0,0.0004557020204806398,51961856.0,0.004264893662001657,16486400.0,0.0031247642079806396,70963200.0,0.003984229233561434,51748864.0,0.0006444676845848162,14643200.0,0.005339784199716539,41721856.0,0.0021562051282051206,46735360.0,0.00155367890460431,108904448.0,0.0015173860068419015,6172672.0
1780906134.0,0.0035627666666667797,20160512.0,0.0007053739287545494,16314368.0,0.0003064624630011234,51974144.0,0.004189785258270474,16498688.0,0.0030331958762886157,70971392.0,0.004478050318715234,52023296.0,0.0006016369359916083,14643200.0,0.0040051273880982235,41721856.0,0.0023960273888100746,46735360.0,0.0009289577544794823,109027328.0,0.001551956969558249,6430720.0
1780906149.0,0.007707332647486665,20414464.0,0.0004708299792399241,16318464.0,0.00024267920483986288,51974144.0,0.003815789473684193,16486400.0,0.0033563562340966436,70983680.0,0.0026113355964855586,52023296.0,0.0006848877574635579,14643200.0,0.005051695013305598,41721856.0,0.002256469150370857,46735360.0,0.0009224372015659983,109027328.0,0.0015340343757925827,6176768.0
1780906164.0,0.0043746299059763275,20336640.0,0.0005207091446990813,16314368.0,0.00030093532996341895,52056064.0,0.003933247183297636,16809984.0,0.0035253132971054062,70983680.0,0.004094450696909336,52178944.0,0.0006591756585211057,14647296.0,0.004751302851524027,41730048.0,0.0023976669484361396,46735360.0,0.001290282382785579,109027328.0,0.001570814572247261,6426624.0
1780906179.0,0.006820187072682928,20250624.0,0.0007335334303128466,16314368.0,0.0006327307326355351,51970048.0,0.003945969674679023,16547840.0,0.003436753437007023,70975488.0,0.0043578884159587465,51974144.0,0.0006989299610894956,14651392.0,0.004105309219531419,41730048.0,0.002306624313692497,46735360.0,0.001383607942543324,109027328.0,0.0015235665368604795,6426624.0
1780906194.0,0.008568405155054292,20094976.0,0.0009684267827980394,16314368.0,0.0005770749999999934,51970048.0,0.002648496152480162,16547840.0,0.0033150893908575666,70950912.0,0.004856615047779798,52121600.0,0.000600480710473784,14651392.0,0.005119702303127799,41721856.0,0.002501764307811323,46743552.0,0.0012229439114284154,109027328.0,0.0016528957120169488,6168576.0
1780906209.0,0.00906335830923039,19984384.0,0.0006902862882973342,16318464.0,0.0005973422955315024,51986432.0,0.004517101107959128,16482304.0,0.003433136904907393,70987776.0,0.004808117336074602,52142080.0,0.0006148196154677021,14659584.0,0.005449098366713496,41721856.0,0.0021058119477841875,46735360.0,0.001654995877514247,109031424.0,0.001703346838718475,6168576.0
1780906224.0,0.009668747274938595,20398080.0,0.0005221913386532818,16318464.0,0.0002755675100495053,52031488.0,0.0035513796309379216,16482304.0,0.003417120511401141,71028736.0,0.005070006380216963,52199424.0,0.0005887780207763782,14651392.0,0.005404318029763348,41721856.0,0.0024858496274397933,46735360.0,0.0017267027378491773,109035520.0,0.0017344910725922327,6164480.0
1780906239.0,0.008914399179558797,20135936.0,0.0003740000000000077,16318464.0,0.0005403606698152572,52105216.0,0.00400230017251294,16441344.0,0.0034725135049252704,71028736.0,0.004256344031101741,52199424.0,0.000636966908511764,14651392.0,0.005352501389660995,41721856.0,0.0025105923140998276,46735360.0,0.0017029942756494748,109195264.0,0.0016874893725556796,6168576.0
1780906254.0,0.008130375803858463,20140032.0,0.0005390715443389747,16318464.0,0.0004301005322293237,52154368.0,0.003746317252332723,16498688.0,0.003043482093663977,70991872.0,0.005256718651090506,52244480.0,0.0005273706186133433,14651392.0,0.004853306976361081,41725952.0,0.002372970798428704,46735360.0,0.0013550701333398518,108900352.0,0.001090476418439666,6168576.0
1780906269.0,0.007352130005803848,20287488.0,0.00047937975039879854,16326656.0,0.0005063694879430833,52019200.0,0.003431044847901875,16478208.0,0.002878654729261042,70991872.0,0.004254899220038552,52301824.0,0.0005267721294733116,14651392.0,0.004568407310704947,41721856.0,0.00201549894572554,46735360.0,0.0014986363532189105,108908544.0,0.0016211653722027158,6426624.0
1780906284.0,0.007992239162380626,20213760.0,0.0004209167699297788,16326656.0,0.00037378504859790257,52035584.0,0.003956040491786027,16707584.0,0.002165833588772609,70971392.0,0.0039916733173716605,52379648.0,0.0004870823903739728,14651392.0,0.0053253827206685015,41734144.0,0.0023126624295602386,46735360.0,0.0017823441582679952,108908544.0,0.0015955759674207474,6426624.0
1780906299.0,0.008561209410073095,20217856.0,0.00042638470746127747,16470016.0,0.00043816361850429415,52072448.0,0.004271890612674189,16707584.0,0.003146021654912023,70971392.0,0.004131142984211718,52449280.0,0.0005885947942314375,14913536.0,0.005186959168587246,42254336.0,0.0022750248547956857,46735360.0,0.0018658840067627858,108912640.0,0.0016202743392439256,6426624.0
1780906314.0,0.008916805966310847,20217856.0,0.0004938246571302158,16470016.0,0.0002769717335443393,52125696.0,0.004284506191482945,16744448.0,0.003377207505518822,71032832.0,0.004727101236638003,52785152.0,0.0006661187498611677,14913536.0,0.005440589613432227,41721856.0,0.002282797268862476,46735360.0,0.0017208816755279216,108937216.0,0.0016202743392439256,6426624.0
1780906329.0,0.008485053625897855,20254720.0,0.00028479018775990294,16474112.0,0.0005436669055014174,53239808.0,0.003354320944555043,16744448.0,0.003420305395899472,71049216.0,0.004651438024942724,52604928.0,0.0007051317108741196,14913536.0,0.0050356279255495745,41725952.0,0.0022463083518577238,46735360.0,0.0013744927394514568,108920832.0,0.0015310082892073988,6426624.0
1780906344.0,0.008938504642316662,20254720.0,0.0007437763555022767,16322560.0,0.0005860938928971043,53239808.0,0.0032543901193544072,16478208.0,0.0025193132844397504,71049216.0,0.004787213879574242,52633600.0,0.000511470203584138,14913536.0,0.005170283840982638,41721856.0,0.002438648052902263,46739456.0,0.0011184340927025867,108920832.0,0.0015509876751645978,6688768.0
1780906359.0,0.008143720940385507,20258816.0,0.0008329618597287832,16326656.0,0.0009892507013836518,52097024.0,0.003975667434189998,16490496.0,0.003533370533006592,70995968.0,0.004660298629576652,52707328.0,0.000620660579633332,14651392.0,0.0036529852528537055,41721856.0,0.00246718442878374,46739456.0,0.0013346992763960054,108924928.0,0.0012428263494381406,6426624.0
1780906374.0,0.008939195880372352,20250624.0,0.0009841901727814719,16326656.0,0.0005716033897265967,52129792.0,0.0038970671891788602,16490496.0,0.0034904741207577427,71065600.0,0.005034034304223046,52781056.0,0.0007110778637028255,14655488.0,0.005016394358850174,41738240.0,0.002532165381920109,46735360.0,0.001260974361162002,108916736.0,0.001589860922388304,6430720.0
1780906389.0,0.007898973051538125,20246528.0,0.0005856950380970065,16326656.0,0.0003832350619805752,52232192.0,0.003827914966716709,16482304.0,0.0033280243421209155,71118848.0,0.0036798277701413046,52781056.0,0.0007398936231883983,14659584.0,0.004893986953080187,41738240.0,0.0023639919378978863,46735360.0,0.0011981379697139647,108916736.0,0.00154558191491376,6434816.0
1780906404.0,0.006576298537903827,20246528.0,0.00040616513103195937,16326656.0,0.00032480874769795883,52232192.0,0.0024505810339256894,16482304.0,0.002741469296334166,71118848.0,0.00443980774039394,52875264.0,0.0005944744927536171,14659584.0,0.0041317706484715975,41721856.0,0.002245506129887332,46735360.0,0.0011998255275066732,108929024.0,0.001565791667438525,6688768.0
