timestamp,frontend__cpu,frontend__memory,checkoutservice__cpu,checkoutservice__memory,paymentservice__cpu,paymentservice__memory,productcatalogservice__cpu,productcatalogservice__memory,cartservice__cpu,cartservice__memory,currencyservice__cpu,currencyservice__memory,shippingservice__cpu,shippingservice__memory,recommendationservice__cpu,recommendationservice__memory,emailservice__cpu,emailservice__memory,adservice__cpu,adservice__memory,redis-cart__cpu,redis-cart__memory
2026-06-08T08:29:42+00:00,0.006751918158567837,20299776.0,0.000444833260824333,16609280.0,0.00024081185951644064,52965376.0,0.003215681211808248,17215488.0,0.002953223610939253,71352320.0,0.003803699966363963,51847168.0,0.00045954562682540414,14684160.0,0.004357439037490668,41738240.0,0.002151482662302845,46739456.0,0.0013097808164969848,109350912.0,0.0012872447496141816,6164480.0
2026-06-08T08:29:57+00:00,0.0069901062058941275,20307968.0,0.00044677263969171687,16605184.0,0.00024676022569907087,52813824.0,0.003709551743220806,16752640.0,0.0031579115658687653,71327744.0,0.0037281040305249835,51892224.0,0.0005153727097799698,14696448.0,0.0046187112979036325,41742336.0,0.0021411035959099526,46735360.0,0.0012534034581461974,109363200.0,0.001372942047250378,6684672.0
2026-06-08T08:30:12+00:00,0.007215702514441068,20299776.0,0.0004741586285329208,16609280.0,0.0003060714526911284,52838400.0,0.0023142751284154347,16908288.0,0.0015442666666666345,71327744.0,0.0038422985839254016,52199424.0,0.0004939597024313057,14958592.0,0.00459061872604495,41738240.0,0.002331963023865656,46735360.0,0.0012434416811109247,109355008.0,0.001415443892116368,6164480.0
2026-06-08T08:30:27+00:00,0.007464146158962477,20303872.0,0.0005411019260626957,16609280.0,0.0003717597730916513,52854784.0,0.0034166377214310396,17010688.0,0.0028994405138983545,71299072.0,0.0038539292002594478,52264960.0,0.0004948113516702066,14688256.0,0.004466040511485866,41738240.0,0.0022466074040734165,46739456.0,0.001507558065474929,109375488.0,0.0014246370539402965,6680576.0
2026-06-08T08:30:42+00:00,0.006873717922730691,20561920.0,0.0005274909088980901,16609280.0,0.00031378593073672084,52887552.0,0.0032403301237963916,17010688.0,0.002528029812054517,71331840.0,0.00362871655646533,52060160.0,0.0004356152409710348,14692352.0,0.003687152911469487,41738240.0,0.0022670317959901263,46735360.0,0.00178361641896673,109395968.0,0.0013997284397629939,6684672.0
2026-06-08T08:30:57+00:00,0.007108701866144048,20299776.0,0.00046223205171826636,16609280.0,0.00035625738640644624,52948992.0,0.0035696764924976346,17301504.0,0.004028092507750111,71385088.0,0.003559130434782618,52092928.0,0.00046392451397737964,14692352.0,0.004876946376007918,41738240.0,0.0022046224199728107,46735360.0,0.00301184608924348,109432832.0,0.001435869446566942,6430720.0
2026-06-08T08:31:12+00:00,0.007425187008066175,20307968.0,0.0002963592152160058,16609280.0,0.00024276323948909528,52981760.0,0.00363067766014537,16752640.0,0.003803355525965406,71352320.0,0.00398935580697295,52670464.0,0.00043915029208708436,14688256.0,0.00494291230610574,42000384.0,0.0021813011597911413,46735360.0,0.002646133626354669,109424640.0,0.0014632749250163394,6426624.0
2026-06-08T08:31:27+00:00,0.008346714445885745,20307968.0,0.0004085490899898868,16613376.0,0.0003027283302971828,52862976.0,0.0039532576747223725,16756736.0,0.00450199973859626,71352320.0,0.004309907915498914,52228096.0,0.0005244242296771521,14688256.0,0.0022604333333331303,42000384.0,0.0022017200474495997,46735360.0,0.0023596271380205125,109432832.0,0.0014899670691547904,6164480.0
2026-06-08T08:31:42+00:00,0.007875955970116281,20574208.0,0.0004247504038558337,16613376.0,0.0003045948918489653,52908032.0,0.003592270802817161,16752640.0,0.0032207969213501595,71651328.0,0.0041229459181476484,52252672.0,0.0003965040211062584,14688256.0,0.004724961339033918,41750528.0,0.0021286864265311328,46735360.0,0.0012197500834644627,109445120.0,0.0014445066781559805,6426624.0
2026-06-08T08:31:57+00:00,0.0073094961690271945,20307968.0,0.00041353721610075357,16617472.0,0.0003046279684393967,52936704.0,0.003455366619733586,17252352.0,0.0029473999162228154,71385088.0,0.0037244454330374174,52342784.0,0.0005434860202260659,14688256.0,0.004479534026529548,42262528.0,0.0020567799847211834,46743552.0,0.0010396867102069373,109445120.0,0.0014042659452710444,6172672.0
2026-06-08T08:32:12+00:00,0.006580833657966449,20307968.0,0.0005412330997380931,16613376.0,0.0003176436050492824,53010432.0,0.003340362708119035,16752640.0,0.002720982512600825,71356416.0,0.0033268845315904128,52371456.0,0.0005894861320146163,14688256.0,0.003028330996802899,41742336.0,0.0019938178827666594,46743552.0,0.0009760389967045227,109330432.0,0.0013454121357469042,6172672.0
