timestamp,sample_index,label,frontend__cpu,frontend__memory,checkoutservice__cpu,checkoutservice__memory,paymentservice__cpu,paymentservice__memory,productcatalogservice__cpu,productcatalogservice__memory,cartservice__cpu,cartservice__memory,currencyservice__cpu,currencyservice__memory,shippingservice__cpu,shippingservice__memory,recommendationservice__cpu,recommendationservice__memory,emailservice__cpu,emailservice__memory,adservice__cpu,adservice__memory,redis-cart__cpu,redis-cart__memory
2026-06-08T12:30:15+00:00,0,0,0.007736473412641552,18972672.0,0.0004175741956937401,15302656.0,0.16621878661087877,56340480.0,0.0034818117557501153,15380480.0,0.002824360105913547,63152128.0,0.0036502944915803625,56270848.0,0.0005614324357582299,14024704.0,0.003302792629500715,40370176.0,0.0016054924989235262,48316416.0,0.0019342394536552149,107597824.0,0.0010617449604380217,16998400.0
2026-06-08T12:30:30+00:00,1,0,0.0059620912438689425,18972672.0,0.000349242206432001,15454208.0,0.19735920809001561,52084736.0,0.0033342277513518166,15638528.0,0.002420681097476891,63127552.0,0.0025437954766114926,55996416.0,0.0005512345221324164,14024704.0,0.0035934552437660023,40370176.0,0.0019154189528503586,48312320.0,0.0021946271102391093,107859968.0,0.0013931057938540257,16850944.0
2026-06-08T12:30:45+00:00,2,0,0.00712255117104896,18997248.0,0.0003762823547979821,15044608.0,0.1438581290849674,52133888.0,0.0033934561338443067,15372288.0,0.0026567912020144737,63447040.0,0.003821756870837619,56045568.0,0.000494421703186447,14024704.0,0.0045007698511621095,40284160.0,0.0019482482081098526,48414720.0,0.004520024888520178,107601920.0,0.0015160271879021774,17002496.0
2026-06-08T12:31:00+00:00,3,0,0.007311943603416347,18804736.0,0.00042825913313995274,15048704.0,0.06707828363224741,51834880.0,0.0035828404362982275,15335424.0,0.0028982951920037024,63451136.0,0.0037988891666964194,56033280.0,0.00041141473948060503,13946880.0,0.004731120806066218,40288256.0,0.0019422734535494237,48455680.0,0.0042356273329206716,107618304.0,0.0012936016474123593,17002496.0
2026-06-08T12:31:15+00:00,4,0,0.004521833333333328,18804736.0,0.00036636326023996925,15044608.0,0.0002629955584799189,51834880.0,0.003011828439745632,15335424.0,0.0028982951920037024,63451136.0,0.004470826247581115,56078336.0,0.0006178305735541152,13950976.0,0.003506004049620717,40288256.0,0.0019446053787354756,48455680.0,0.004429170929285766,107606016.0,0.0016144784750482,17006592.0
2026-06-08T12:31:30+00:00,5,0,0.008411537517022706,18935808.0,0.0005476280683562985,15048704.0,0.00029052780395858737,51884032.0,0.004157393524334384,15339520.0,0.0031925234893351536,63459328.0,0.003493047204890352,56078336.0,0.0006098302884169505,13963264.0,0.005027035368187159,40284160.0,0.0019171964554684205,48455680.0,0.0013717413221950158,107618304.0,0.0014843601622975117,17268736.0
2026-06-08T12:31:45+00:00,6,0,0.008511630672628633,18935808.0,0.0005437873149313264,15048704.0,0.0002988318454090619,51884032.0,0.004168824300397801,15593472.0,0.0031357384110823074,63455232.0,0.004288788042987487,56197120.0,0.0006962136012652372,13959168.0,0.004863110522832623,40284160.0,0.0018880719625400514,48455680.0,0.0013881001408908708,107618304.0,0.001243044153535894,17006592.0
2026-06-08T12:32:00+00:00,7,0,0.006520458172333864,18948096.0,0.0007830249239442955,15048704.0,0.00034900542495511157,51933184.0,0.0030236978127908816,15339520.0,0.0020938214013242373,63463424.0,0.004539583446922181,56295424.0,0.0007308631921824151,13959168.0,0.005064610789425371,40284160.0,0.001867398628178102,48455680.0,0.00144459628412756,107618304.0,0.0014968303550921046,16744448.0
2026-06-08T12:32:15+00:00,8,0,0.008327666652265968,18980864.0,0.0007818703319796634,15048704.0,0.10185242608750229,56209408.0,0.00375923560882212,15593472.0,0.003783667975322521,63647744.0,0.004513302077842784,56340480.0,0.0006031674496294088,13959168.0,0.004747907669396831,40550400.0,0.0018352066000787881,48455680.0,0.0014240953349803497,107614208.0,0.001488418483490163,16744448.0
2026-06-08T12:32:30+00:00,9,0,0.007872766430785955,18984960.0,0.0005770282308850225,15048704.0,0.19712537134369282,56152064.0,0.0041286089238845095,15343616.0,0.0037849307159353407,63365120.0,0.004242543428384085,56635392.0,0.0005608649057555322,13828096.0,0.004678795038393388,40284160.0,0.001805283478967707,48455680.0,0.0013203241191855832,107618304.0,0.0014492451519171252,17006592.0
