timestamp,sample_index,label,frontend__cpu,frontend__memory,checkoutservice__cpu,checkoutservice__memory,paymentservice__cpu,paymentservice__memory,productcatalogservice__cpu,productcatalogservice__memory,cartservice__cpu,cartservice__memory,currencyservice__cpu,currencyservice__memory,shippingservice__cpu,shippingservice__memory,recommendationservice__cpu,recommendationservice__memory,emailservice__cpu,emailservice__memory,adservice__cpu,adservice__memory,redis-cart__cpu,redis-cart__memory
2026-06-08T12:29:54+00:00,0,0,0.007857969789796174,18968576.0,0.00043319743739079597,15208448.0,0.2000238264964466,56332288.0,0.0035359740839168976,15380480.0,0.002029404098325111,63406080.0,0.0035253242345862435,55963648.0,0.0005467914992336037,14028800.0,0.0043457258602122495,40361984.0,0.001973716360082371,48312320.0,0.00197901485426009,107589632.0,0.001379056386651323,16998400.0
2026-06-08T12:30:09+00:00,1,0,0.007775852240337494,18968576.0,0.0004175741956937401,15302656.0,0.19972291790084357,56340480.0,0.0029255491272288914,15380480.0,0.002824360105913547,63152128.0,0.0036502944915803625,56270848.0,0.000589449975793041,14024704.0,0.0045213392533526775,40361984.0,0.0020142032570604007,48316416.0,0.0016818252593562052,107597824.0,0.0013963209027476407,16998400.0
2026-06-08T12:30:24+00:00,2,0,0.006552360708259761,18972672.0,0.000349242206432001,15454208.0,0.19735920809001561,52084736.0,0.0033342277513518166,15638528.0,0.002420681097476891,63127552.0,0.003458620128990264,55996416.0,0.0004596734781035075,14024704.0,0.004437597164355533,40370176.0,0.0019154189528503586,48312320.0,0.0021946271102391093,107859968.0,0.0008974465078097257,16998400.0
2026-06-08T12:30:39+00:00,3,0,0.00712255117104896,18997248.0,0.00034171171171170587,15454208.0,0.1438581290849674,52133888.0,0.0033934561338443067,15372288.0,0.002607904289585362,63447040.0,0.003821756870837619,56045568.0,0.0005205104311279291,14024704.0,0.0045007698511621095,40284160.0,0.0019482482081098526,48414720.0,0.0015116900682725861,107859968.0,0.0013903345724906948,16850944.0
2026-06-08T12:30:54+00:00,4,0,0.007168063769606606,18997248.0,0.00042825913313995274,15048704.0,0.08564754950718857,51970048.0,0.0035828404362982275,15335424.0,0.0026567912020144737,63447040.0,0.003731376499250388,55996416.0,0.0004992892960082073,13946880.0,0.004730563339453052,40288256.0,0.0019422734535494237,48455680.0,0.005798723813408718,107601920.0,0.0011208257890664305,17002496.0
2026-06-08T12:31:09+00:00,5,0,0.007311943603416347,18804736.0,0.0004157209517657293,15048704.0,0.00029057174494307646,51834880.0,0.0035828404362982275,15335424.0,0.0028982951920037024,63451136.0,0.004133428615180439,56033280.0,0.00046964792130458315,13946880.0,0.004582882474082855,40288256.0,0.0014926636881122423,48455680.0,0.005470557322638616,107618304.0,0.0016144784750482,17006592.0
2026-06-08T12:31:24+00:00,6,0,0.008411537517022706,18935808.0,0.00032359782889634925,15044608.0,0.0002156140918278081,51834880.0,0.0024162461538461692,15335424.0,0.0031925234893351536,63459328.0,0.004434692581651533,56078336.0,0.0006178305735541152,13950976.0,0.004761597677088244,40288256.0,0.0019171964554684205,48455680.0,0.0013389731242272498,107606016.0,0.0015689910839981355,17268736.0
2026-06-08T12:31:39+00:00,7,0,0.008511630672628633,18935808.0,0.0005476280683562985,15048704.0,0.0002988318454090619,51884032.0,0.004168824300397801,15593472.0,0.0031357384110823074,63455232.0,0.004288788042987487,56197120.0,0.0006414685762094586,13963264.0,0.004863110522832623,40284160.0,0.0018880719625400514,48455680.0,0.0013717413221950158,107618304.0,0.0014849329312675494,17006592.0
2026-06-08T12:31:54+00:00,8,0,0.008846709910037272,18948096.0,0.0007830249239442955,15048704.0,0.0003055292395142378,51933184.0,0.002587718554713494,15339520.0,0.003137912813738444,63463424.0,0.0047943443145153355,56295424.0,0.0007818342794646126,13959168.0,0.005064610789425371,40284160.0,0.0015946183735669858,48455680.0,0.0013881001408908708,107618304.0,0.0014968303550921046,16744448.0
2026-06-08T12:32:09+00:00,9,0,0.007538427045766806,18948096.0,0.0008266678919316321,15048704.0,0.0631199541996586,56209408.0,0.003648998626606281,15593472.0,0.003783667975322521,63647744.0,0.004222119296716063,56340480.0,0.0006929553618413617,13959168.0,0.004747907669396831,40550400.0,0.0018688693489652916,48455680.0,0.0014254667891031257,107614208.0,0.001488418483490163,16744448.0
2026-06-08T12:32:24+00:00,10,0,0.007872766430785955,18984960.0,0.000597580563179833,15048704.0,0.1376198361929814,56152064.0,0.003994304494459375,15343616.0,0.0037849307159353407,63365120.0,0.004242543428384085,56635392.0,0.0006655449023218441,13828096.0,0.004683552656385458,40284160.0,0.0015286255208670678,48455680.0,0.0013626179670052391,107618304.0,0.0014492451519171252,17006592.0
2026-06-08T12:32:39+00:00,11,0,0.005498157287983695,18984960.0,0.00044435270456229795,15048704.0,0.19796207221484552,56164352.0,0.0037924824128896485,15343616.0,0.00374960756954739,63393792.0,0.0037210739444046245,56692736.0,0.0005608649057555322,13828096.0,0.004870742191231312,40284160.0,0.0017971935715999337,48455680.0,0.0013834559718399414,107618304.0,0.0014644119032663266,17006592.0
2026-06-08T12:32:54+00:00,12,0,0.0068510579509500225,18968576.0,0.00022017364763142426,15048704.0,0.19992998354517913,56197120.0,0.003636789799362487,15343616.0,0.0029840291661766367,63393792.0,0.004091462680819313,56741888.0,0.0005207526403792754,13828096.0,0.004883816538071864,40288256.0,0.001796371681415896,48455680.0,0.0013808330987897556,107618304.0,0.0015269073062950252,17264640.0
2026-06-08T12:33:09+00:00,13,0,0.008321556928015623,19230720.0,0.0002554103774951454,15048704.0,0.20030442601658485,56258560.0,0.00361582413616815,15339520.0,0.003330128971921941,63406080.0,0.00455480253534865,56532992.0,0.0005493614433407643,13828096.0,0.004798612831310371,40284160.0,0.002022361219702885,48455680.0,0.0011403554253686305,107618304.0,0.0015759941055927776,17006592.0
2026-06-08T12:33:24+00:00,14,0,0.007893338925001736,18952192.0,0.0003909854087547459,15011840.0,0.14421885404115212,56258560.0,0.0022672735227570037,15339520.0,0.003149345569111706,63401984.0,0.0046275578790141774,56356864.0,0.0005684090147287862,13697024.0,0.0038633302158799345,40148992.0,0.001355681417122747,48455680.0,0.0012150913528131693,107413504.0,0.0015211524916358536,16703488.0
2026-06-08T12:33:39+00:00,15,0,0.008051037184734315,18952192.0,0.0007436905304028893,15015936.0,0.20024720756335432,55971840.0,0.003784054393890026,15233024.0,0.0031117063371278683,63401984.0,0.004330457596671989,56946688.0,0.0006586282849764586,13701120.0,0.004635966074741548,40148992.0,0.0021045050898852347,48443392.0,0.0011893399650491113,107413504.0,0.0014720669769098774,16699392.0
2026-06-08T12:33:54+00:00,16,0,0.007749650593990223,19013632.0,0.0006347585729180443,15011840.0,0.20003370514715782,55971840.0,0.004036545137389681,15183872.0,0.0031774340309372,63664128.0,0.003962444411345367,56487936.0,0.0006559020646416646,13701120.0,0.00461646618798053,40148992.0,0.002141836276563913,48398336.0,0.0012411304347826107,107307008.0,0.0014895562228895637,16703488.0
2026-06-08T12:34:09+00:00,17,0,0.00807310747284811,19013632.0,0.0005871370812311455,14991360.0,0.17103221804631893,55877632.0,0.00448675905598245,15183872.0,0.0033727926373310273,63758336.0,0.002937352986445359,56487936.0,0.0006315863504655871,13631488.0,0.004700363058770152,40116224.0,0.0018402067719470074,48394240.0,0.0010712927269559414,107307008.0,0.0014875136225566347,16297984.0
2026-06-08T12:34:24+00:00,18,0,0.007195007309119507,18964480.0,0.0002589481881135882,14991360.0,0.20010673484347352,55738368.0,0.003915921764802367,15110144.0,0.00216941331004985,63758336.0,0.0040956518366239165,52822016.0,0.0005077227993439025,13590528.0,0.004510223048327133,40091648.0,0.0021309079162544747,48594944.0,0.001693947926223559,107315200.0,0.0014970848109635202,16420864.0
