timestamp,paymentservice,cpu__frontend,memory__frontend,cpu__checkoutservice,memory__checkoutservice,cpu__paymentservice,memory__paymentservice,cpu__productcatalogservice,memory__productcatalogservice,cpu__cartservice,memory__cartservice,cpu__currencyservice,memory__currencyservice,cpu__shippingservice,memory__shippingservice,cpu__recommendationservice,memory__recommendationservice,cpu__emailservice,memory__emailservice,cpu__adservice,memory__adservice,cpu__redis-cart,memory__redis-cart
1780920222.0,0.00032065662432632995,0.00909007705245043,18640896.0,0.0004883492523387445,14471168.0,0.00032065662432632995,46944256.0,0.0037654935358095594,15695872.0,0.003359652182579232,61853696.0,0.004384259016908346,53743616.0,0.0005827955641877026,13856768.0,0.005155507924868834,40955904.0,0.0024708589259968767,48328704.0,0.002058904768879862,106303488.0,0.0016813027744270168,17604608.0
1780920237.0,0.0002605171533372651,0.008874825446082252,18939904.0,0.0004450209017617164,14471168.0,0.0002605171533372651,46944256.0,0.004033135066134326,15708160.0,0.003687420412365541,61939712.0,0.004267292894135392,53919744.0,0.0004299364977289581,13864960.0,0.005258229393141856,40955904.0,0.002527744294439091,48328704.0,0.002169426336375507,106057728.0,0.001295615758234232,17604608.0
1780920252.0,0.0003301793995034207,0.008823585606623472,18604032.0,0.000492911352963431,14475264.0,0.0003301793995034207,46833664.0,0.0033827443470566885,15958016.0,0.0036212312246464455,62201856.0,0.00476590462397848,53919744.0,0.0004981907785202139,13860864.0,0.005182645281165219,40960000.0,0.00248105887722501,48328704.0,0.0019836623829407552,106061824.0,0.0016753663198131215,17604608.0
1780920267.0,0.00038331766137510625,0.006103066666666655,18624512.0,0.0002090666666666685,14475264.0,0.00038331766137510625,46895104.0,0.004010053723505328,15699968.0,0.0023730045427027505,61952000.0,0.004420525612472181,54005760.0,0.0006205973173791373,13963264.0,0.005048787390603914,40955904.0,0.0024342345856595876,48332800.0,0.0021569875739784654,106094592.0,0.001660629957360961,17604608.0
1780920282.0,0.0003673776152753163,0.007644192109944208,18628608.0,0.0005502875796673408,14483456.0,0.0003673776152753163,46895104.0,0.0032235061886064435,15699968.0,0.002916776539214514,61878272.0,0.004552360961331072,54059008.0,0.0005638111575712097,13963264.0,0.0049495749891946385,40964096.0,0.002480112424402106,48340992.0,0.0018527768801071035,106086400.0,0.0011528550599700122,17866752.0
1780920297.0,0.001111662668389026,0.007974513231169471,18620416.0,0.0006588486140724977,14487552.0,0.001111662668389026,47144960.0,0.003904469365128419,15704064.0,0.003149950769349562,61927424.0,0.0028302558549982916,54124544.0,0.0006002570370183694,13963264.0,0.005204852614969476,40972288.0,0.002492466713384721,48332800.0,0.001993906414564431,106094592.0,0.0016838785165589933,17604608.0
1780920312.0,0.0012555081884179837,0.008347602494266065,18817024.0,0.00039246666666667245,14487552.0,0.0012555081884179837,47185920.0,0.004145579631908018,15704064.0,0.003674350763291782,61927424.0,0.0036339656136593203,54124544.0,0.000593663233318406,13963264.0,0.005526964415908193,40964096.0,0.0025573993942016506,48336896.0,0.001694304715612563,106110976.0,0.001791234556767975,17604608.0
1780920327.0,0.000328521668351142,0.00855428795196449,18817024.0,0.000846947699842577,14491648.0,0.000328521668351142,47185920.0,0.0025683989068386245,15704064.0,0.00370045719690997,62222336.0,0.004429644825036405,54198272.0,0.000686102819237147,13963264.0,0.005005439142258987,40964096.0,0.0024395969919012656,48332800.0,0.0016316716795102015,106110976.0,0.001703001723043448,17866752.0
1780920342.0,0.0003649512423918835,0.007788851658484642,18817024.0,0.0006119285131471547,14487552.0,0.0003649512423918835,47280128.0,0.0035830727277275853,15699968.0,0.0032307525273240615,61931520.0,0.0039074465682550725,54300672.0,0.000429349120479056,13967360.0,0.004730645865360882,40955904.0,0.002398447840211773,48336896.0,0.0015524915680965184,106110976.0,0.00173046644173767,17903616.0
1780920357.0,0.0003048732124944958,0.006950198611073533,19148800.0,0.00037376216432179204,14487552.0,0.0003048732124944958,47251456.0,0.0031948990435706555,15704064.0,0.002897152917937067,61906944.0,0.0028882655295218653,54337536.0,0.0005006190372150587,13967360.0,0.0045542117112926305,40955904.0,0.0023155680224403886,48332800.0,0.0015657342032353262,106115072.0,0.0016355927459979858,17903616.0
