timestamp,paymentservice,cpu__frontend,memory__frontend,cpu__checkoutservice,memory__checkoutservice,cpu__paymentservice,memory__paymentservice,cpu__productcatalogservice,memory__productcatalogservice,cpu__cartservice,memory__cartservice,cpu__currencyservice,memory__currencyservice,cpu__shippingservice,memory__shippingservice,cpu__recommendationservice,memory__recommendationservice,cpu__emailservice,memory__emailservice,cpu__adservice,memory__adservice,cpu__redis-cart,memory__redis-cart
1780907437.0,0.0003358913241476969,0.006873717922730691,20561920.0,0.0005312155732118422,16609280.0,0.0003358913241476969,52887552.0,0.0034068100704157307,17010688.0,0.002699002912190737,71331840.0,0.0038539292002594478,52264960.0,0.0004765707687866962,14688256.0,0.004466040511485866,41738240.0,0.0022670317959901263,46735360.0,0.0015904162801484518,109375488.0,0.0013817509860554902,6680576.0
1780907452.0,0.00034247021415150636,0.007108701866144048,20299776.0,0.0004207670030599206,16609280.0,0.00034247021415150636,52948992.0,0.0033920856852224512,17301504.0,0.0035812174038583108,71385088.0,0.003559130434782618,52092928.0,0.00046392451397737964,14692352.0,0.002372033333333453,41738240.0,0.0022046224199728107,46735360.0,0.0019623849964723102,109395968.0,0.001435869446566942,6430720.0
1780907467.0,0.00031763949552831514,0.006947687353629964,20299776.0,0.00046223205171826636,16609280.0,0.00031763949552831514,52981760.0,0.00363067766014537,16752640.0,0.004028092507750111,71385088.0,0.00398935580697295,52670464.0,0.0002597913152217243,14692352.0,0.004876946376007918,41738240.0,0.0021813011597911413,46735360.0,0.00301184608924348,109432832.0,0.0012495353100950306,6430720.0
1780907482.0,0.0003027283302971828,0.008035767605857558,20307968.0,0.00040607618320916567,16613376.0,0.0003027283302971828,52862976.0,0.0039532576747223725,16756736.0,0.00450199973859626,71352320.0,0.004309907915498914,52228096.0,0.0005244242296771521,14688256.0,0.00494291230610574,42000384.0,0.0022017200474495997,46735360.0,0.002894344395992164,109424640.0,0.0014632749250163394,6426624.0
1780907497.0,0.00024034117380486038,0.007875955970116281,20574208.0,0.0004247504038558337,16613376.0,0.00024034117380486038,52862976.0,0.003592270802817161,16752640.0,0.0032207969213501595,71651328.0,0.003967065184282674,52252672.0,0.0005298514009017689,14688256.0,0.0022604333333331303,42000384.0,0.0021954970099484134,46735360.0,0.002359627138020513,109432832.0,0.0014899670691547906,6164480.0
1780907512.0,0.00034252362423547675,0.005337000000000102,20574208.0,0.000475338348818486,16617472.0,0.00034252362423547675,52908032.0,0.003455366619733586,17252352.0,0.0024308435192387985,71385088.0,0.0027507563969992365,52252672.0,0.00046577808711746507,14688256.0,0.004724961339033918,41750528.0,0.002087403524939577,46735360.0,0.0011205329754600743,109445120.0,0.0014382022471910074,6426624.0
1780907527.0,0.00026807373012505776,0.0073094961690271945,20307968.0,0.00031546858837419356,16617472.0,0.00026807373012505776,52936704.0,0.0021352569893886473,17252352.0,0.0022424064179282863,71385088.0,0.0033268845315904128,52371456.0,0.0005961504502913652,14688256.0,0.004479534026529548,42262528.0,0.0019938178827666594,46743552.0,0.001065758103515349,109330432.0,0.0014042659452710444,6172672.0
1780907542.0,0.0003237419231626096,0.007049822913764935,20570112.0,0.0006715031017208705,16613376.0,0.0003237419231626096,53010432.0,0.0036373144577677105,16752640.0,0.002720982512600825,71356416.0,0.003553288867803394,52371456.0,0.000500507931743646,14688256.0,0.0037880585475396247,41742336.0,0.001963630563088207,46718976.0,0.001025003961895371,109322240.0,0.0014691325813831972,6164480.0
1780907557.0,0.00032944309680935606,0.007796536312849217,20307968.0,0.0007435354536444721,16486400.0,0.00032944309680935606,52912128.0,0.0038847119746140127,16805888.0,0.0026382002880751534,71356416.0,0.0033941123633477806,52498432.0,0.0005857753215994082,14688256.0,0.004688524590163884,41746432.0,0.0015650953767214297,46718976.0,0.0011543022195196046,109330432.0,0.0015118181653273356,6426624.0
1780907572.0,0.00031558476895484234,0.007890290615371848,20819968.0,0.0006400132165868175,16482304.0,0.00031558476895484234,52912128.0,0.002499774999999982,16805888.0,0.003066757526345271,71389184.0,0.0038162008420675048,52531200.0,0.0005634318874957581,14688256.0,0.004775134034329492,41738240.0,0.002288166727140826,46739456.0,0.00120001982111445,109322240.0,0.0015884434585115902,6426624.0
1780907587.0,0.0003405454929875531,0.007327362452750908,20303872.0,0.0006115497274543645,16650240.0,0.0003405454929875531,53002240.0,0.0038042217319109524,16748544.0,0.0030667575263452714,71389184.0,0.00277642221313699,52838400.0,0.0005944283126814799,14688256.0,0.004639257944039557,41738240.0,0.002330328128715217,46735360.0,0.0011457194493406666,109322240.0,0.001513308206403507,6164480.0
1780907602.0,0.0002756444521079069,0.00678259376456442,20307968.0,0.00041666276730147723,16646144.0,0.0002756444521079069,53059584.0,0.003022642987123697,16904192.0,0.002183234648072714,71393280.0,0.0022268025620059127,52838400.0,0.0005342862883549891,14688256.0,0.004308358493564327,42012672.0,0.001632516904927645,46735360.0,0.0009603645200486533,109588480.0,0.001496682550901746,6164480.0
1780907617.0,0.0001441750000001463,0.006703851777391971,20578304.0,0.0002680910302267958,16646144.0,0.0001441750000001463,53059584.0,0.002951681793913454,16900096.0,0.002758199649282296,71397376.0,0.003383264978408594,52920320.0,0.00044726307843630974,14688256.0,0.004344957656891335,41742336.0,0.001610531192097206,46735360.0,0.0012448431270583689,109441024.0,0.0011646786996584227,6168576.0
1780907632.0,0.00027027830501504007,0.004855914925735462,20578304.0,0.00032716768864339015,16654336.0,0.00027027830501504007,52969472.0,0.002229921803256767,16900096.0,0.0025062040795190577,71389184.0,0.0037409094275345635,52768768.0,0.0005370253681532903,14688256.0,0.004282565021447602,41742336.0,0.0021172525982828673,46735360.0,0.0013339516753939284,109445120.0,0.001399890009861157,6426624.0
1780907647.0,0.0003096626876468034,0.008087006507093401,20570112.0,0.000489187912063192,16654336.0,0.0003096626876468034,53010432.0,0.003684449148804759,17166336.0,0.002430873556801736,71389184.0,0.003546401996955458,53104640.0,0.0006116296917667654,14688256.0,0.004532800164052026,41742336.0,0.002168819689964593,46735360.0,0.0014005196575371081,109441024.0,0.0014065471022931988,6426624.0
1780907662.0,0.00034382037644141997,0.008130110556094762,20570112.0,0.0005060710458653161,16654336.0,0.00034382037644141997,53051392.0,0.003655632164811435,17043456.0,0.002893055859802854,71364608.0,0.004506136741029467,52916224.0,0.0005442679660446545,14688256.0,0.0045080109675928,41742336.0,0.0021529311023166893,46735360.0,0.0010437159263595754,109441024.0,0.0014449206023070863,6426624.0
1780907677.0,0.000352397361790334,0.006821940921490705,20570112.0,0.0006288986866354112,16650240.0,0.000352397361790334,53096448.0,0.002988914374302749,16842752.0,0.00290087745389645,71360512.0,0.003928079921762787,52916224.0,0.0006339423688755466,14688256.0,0.004592794448493374,41754624.0,0.0021691824592331268,46735360.0,0.0012526570319968363,109445120.0,0.0015400641025641098,6426624.0
1780907692.0,0.0003391745000194747,0.008413861640058966,20873216.0,0.0004616257180093563,16650240.0,0.0003391745000194747,53125120.0,0.0036232304966481903,17108992.0,0.002786622520241503,71360512.0,0.004402431678750685,53030912.0,0.0004655165289256169,14692352.0,0.004657317548575068,42004480.0,0.0017070009005145667,46735360.0,0.0013253841184237094,109322240.0,0.0016061662428207945,6426624.0
1780907707.0,9.92750000001763e-05,0.006308521219512093,20873216.0,0.0003297640694098339,16654336.0,9.92750000001763e-05,53125120.0,0.0038313731722823046,16838656.0,0.0027884804758938125,71364608.0,0.004290949098502478,53104640.0,0.00040110488570335484,14692352.0,0.004948172963233923,41738240.0,0.0021884861282186344,47001600.0,0.0012835281184910802,109322240.0,0.0015509560641458913,6164480.0
