timestamp,sample_index,label,frontend__cpu,frontend__memory,checkoutservice__cpu,checkoutservice__memory,paymentservice__cpu,paymentservice__memory,productcatalogservice__cpu,productcatalogservice__memory,cartservice__cpu,cartservice__memory,currencyservice__cpu,currencyservice__memory,shippingservice__cpu,shippingservice__memory,recommendationservice__cpu,recommendationservice__memory,emailservice__cpu,emailservice__memory,adservice__cpu,adservice__memory,redis-cart__cpu,redis-cart__memory
2026-06-08T12:01:16+00:00,0,0,0.00667794248443526,17981440.0,0.00042758004428813213,13996032.0,0.1999295846100773,50446336.0,0.002206139508450601,15454208.0,0.0029696423745608548,60080128.0,0.0034327311370334077,54157312.0,0.00036820203183955783,13324288.0,0.004574635478782744,40701952.0,0.0024647904049400304,47554560.0,0.0023494344796070096,104722432.0,0.00150600041924327,17461248.0
2026-06-08T12:01:31+00:00,1,0,0.006665827550233621,17981440.0,0.00024384489898356275,14024704.0,0.19997513296216585,50548736.0,0.002925072644250731,15470592.0,0.0021227066652001786,60080128.0,0.003452189358667279,54181888.0,0.00038314020874589727,13324288.0,0.00424883481051343,41553920.0,0.00243796313889416,47550464.0,0.0018195279447784259,104620032.0,0.0015372375638358223,17674240.0
2026-06-08T12:01:46+00:00,2,0,0.004855529968033305,18608128.0,0.0002943954508216486,14458880.0,0.17030804260886348,50548736.0,0.0031706534335720266,15712256.0,0.002405642301847726,60456960.0,0.0034910123946054286,53551104.0,0.0004136421698872804,13516800.0,0.004306945556445128,41553920.0,0.002409325281383544,48336896.0,0.0019756790342623813,104509440.0,0.0015904394576905137,18120704.0
2026-06-08T12:02:01+00:00,3,0,0.006559763846500207,18608128.0,0.00041156250645113865,14467072.0,0.18743257749778258,46755840.0,0.0034601721957974534,15659008.0,0.0030386934894572216,61767680.0,0.0026475797566025664,53886976.0,0.0005430870682910463,13463552.0,0.004362867655460841,40955904.0,0.0023867608011032613,48332800.0,0.001859502710143678,104570880.0,0.0012113147210039794,17862656.0
2026-06-08T12:02:16+00:00,4,0,0.006521601592744143,18874368.0,0.000507446855526583,14458880.0,0.1313192936272897,46776320.0,0.0036841868910713195,15671296.0,0.0029071750589045155,61841408.0,0.002591389649083167,53886976.0,0.0005518767074474359,13467648.0,0.004912744093143065,41226240.0,0.002449829105954315,48328704.0,0.002036819969625014,104652800.0,0.001609346292893984,17862656.0
2026-06-08T12:02:31+00:00,5,0,0.007504972669298509,18608128.0,0.0005311656252410697,14462976.0,0.00037972881313883,46841856.0,0.003855850345874827,15925248.0,0.003732300524170065,61808640.0,0.0041535066818605615,53682176.0,0.0005176711594424838,13729792.0,0.0039013433167174164,40955904.0,0.0025111504486211703,48586752.0,0.0029875572028289317,106016768.0,0.0017656805249732911,17862656.0
2026-06-08T12:02:46+00:00,6,0,0.006294414142494758,18608128.0,0.0004344763346335214,14458880.0,0.0004061155788292072,46878720.0,0.0038247558722618166,15671296.0,0.003243516327496465,61845504.0,0.004162126308807483,53932032.0,0.0004770406111781242,13729792.0,0.005118106881935715,40964096.0,0.0024460424080352183,48328704.0,0.0029160765596483646,106016768.0,0.0018375890143532165,17862656.0
2026-06-08T12:03:01+00:00,7,0,0.00836251678152689,18616320.0,0.0005284549612248988,14471168.0,0.00037747096888576825,46780416.0,0.0040338427680645635,15929344.0,0.002808811256485455,61800448.0,0.00289277804228522,53710848.0,0.0005011796792138384,13537280.0,0.00515817243578595,41476096.0,0.0020394318103979766,48328704.0,0.0031854125586973548,106029056.0,0.0011164750000000057,17862656.0
2026-06-08T12:03:16+00:00,8,0,0.006525890819761309,18616320.0,0.00046816454867024853,14471168.0,0.0003180244829041666,46817280.0,0.003999119506923872,15695872.0,0.003285523201975524,62095360.0,0.004568441279529791,54214656.0,0.0006126160337552766,13860864.0,0.0052561330405240725,40955904.0,0.0023248445282381767,48328704.0,0.002032294318677043,106029056.0,0.001735810693053969,17866752.0
2026-06-08T12:03:31+00:00,9,0,0.008846846846846858,18870272.0,0.0004883492523387445,14471168.0,0.0003118965332953186,46895104.0,0.004037531005533294,15695872.0,0.0033387522141310696,61853696.0,0.004454024629322971,53743616.0,0.00043704325021405984,13856768.0,0.005366935483870977,40955904.0,0.0024582896034093305,48328704.0,0.0017775934892402324,106029056.0,0.0016797572940872687,17604608.0
