timestamp,frontend__cpu,frontend__memory,checkoutservice__cpu,checkoutservice__memory,paymentservice__cpu,paymentservice__memory,productcatalogservice__cpu,productcatalogservice__memory,cartservice__cpu,cartservice__memory,currencyservice__cpu,currencyservice__memory,shippingservice__cpu,shippingservice__memory,recommendationservice__cpu,recommendationservice__memory,emailservice__cpu,emailservice__memory,adservice__cpu,adservice__memory,redis-cart__cpu,redis-cart__memory
2026-06-08T11:45:48+00:00,0.00767515303027518,17125376.0,0.0002578058567655752,13877248.0,0.00041153678958211193,45678592.0,0.0038963455377182253,15187968.0,0.0034075739235690868,58650624.0,0.005592085926694332,54046720.0,0.0005904125885470177,13340672.0,0.0052970913835922095,39833600.0,0.0019368371656499207,46948352.0,0.0032565140718347446,103768064.0,0.001966701158940399,16785408.0
2026-06-08T11:46:03+00:00,0.004986986972869648,17129472.0,0.0005423444480048263,13885440.0,0.0004525502143985546,45658112.0,0.0030723901140454293,15187968.0,0.0030337038365005316,58687488.0,0.0034925320490556085,54046720.0,0.0004869097640525373,13344768.0,0.004853039895487881,39845888.0,0.0020752710960404023,46940160.0,0.0033174004634506024,103784448.0,0.0019231474608095726,17043456.0
2026-06-08T11:46:18+00:00,0.006265747771105051,17129472.0,0.0005748318243892568,13893632.0,0.0004826411881562752,45678592.0,0.0033404643287421455,15704064.0,0.003212702480828149,58691584.0,0.0050362443339669665,54108160.0,0.0006021192427239308,13348864.0,0.004785650295634175,39833600.0,0.0018184864010537159,46940160.0,0.003223814967900807,103862272.0,0.0018103460279885824,16523264.0
2026-06-08T11:46:33+00:00,0.008490596532471334,17145856.0,0.0008385494752623674,13893632.0,0.0004521714193536829,45715456.0,0.0037522205408250533,15183872.0,0.003272884072969305,58642432.0,0.005402621893725108,54108160.0,0.0007875342636431616,13348864.0,0.004763437070454301,39833600.0,0.0023056088165690786,46940160.0,0.002336677234402307,103862272.0,0.0017345949739046552,16785408.0
2026-06-08T11:46:48+00:00,0.009982086824067026,17166336.0,0.0004102933972021106,13889536.0,0.00033529713666798186,45744128.0,0.00381694905453074,15343616.0,0.003296378178034993,58671104.0,0.006431121062585591,54149120.0,0.0006634857521537455,13348864.0,0.0047356074574882315,39833600.0,0.0018709391210347433,46940160.0,0.0036866985164697016,104366080.0,0.0012889473951495907,16785408.0
2026-06-08T11:47:03+00:00,0.008401873669268995,17424384.0,0.000549810669339569,13893632.0,0.00020705845875792632,45744128.0,0.0038029492143019862,15343616.0,0.0031819654427645764,58671104.0,0.005731243077062188,54149120.0,0.0007150408796165798,13344768.0,0.004689813498029337,39841792.0,0.002336770224130338,46944256.0,0.004687559084893159,104284160.0,0.0017794846106751244,16789504.0
2026-06-08T11:47:18+00:00,0.008491569511761523,17432576.0,0.0005151302543813777,13893632.0,0.00039259166248116543,45703168.0,0.0037151715424239536,15556608.0,0.003152490554065362,58679296.0,0.004412671288331055,54149120.0,0.0006382823132706321,13348864.0,0.004715256848168261,39841792.0,0.0023213752387567176,46944256.0,0.0025626087620195387,104292352.0,0.0017206028994400547,17047552.0
2026-06-08T11:47:33+00:00,0.00813005043350144,17182720.0,0.00047182646158497505,13897728.0,0.00037136726221019713,45727744.0,0.0030164931137449474,15556608.0,0.0038842316953772078,59916288.0,0.004953874347360047,54157312.0,0.0007408186071178278,13348864.0,0.005292313756405189,39841792.0,0.0019498633732503475,46944256.0,0.0027687963637079136,104284160.0,0.0015606640475446748,17047552.0
2026-06-08T11:47:48+00:00,0.008563246310168351,17195008.0,0.00037813507276229726,13905920.0,0.00024119750784253532,45776896.0,0.004013002364066189,15286272.0,0.0036428445281685776,59645952.0,0.004941532627973815,54157312.0,0.0007490004442469997,13352960.0,0.005308740426264289,39837696.0,0.0023202681505826075,47206400.0,0.0018900877378232657,104423424.0,0.0018201677359234402,16789504.0
2026-06-08T11:48:03+00:00,0.00851133818589024,17195008.0,0.0003514880388413569,13905920.0,0.0003443242139648863,45830144.0,0.0038122424955856393,15323136.0,0.0033110840720783226,59633664.0,0.004670926588089879,54431744.0,0.0007050606961974441,13348864.0,0.0039844411133180485,39837696.0,0.0016878640838455029,47206400.0,0.0013884263558912038,104423424.0,0.0015428091589014174,16789504.0
2026-06-08T11:48:18+00:00,0.0073420238856899255,17203200.0,0.0004329276050723099,13910016.0,0.000382931231924844,45719552.0,0.0023418750000000045,15323136.0,0.002706338245903332,59654144.0,0.005012058468171806,54210560.0,0.000658988395007664,13352960.0,0.0048765763195435085,39841792.0,0.0021501626406441503,46944256.0,0.002082553864768037,104456192.0,0.0016815029784634145,16789504.0
2026-06-08T11:48:33+00:00,0.006804536060899369,17207296.0,0.00032992588806542427,13905920.0,0.000371825211963105,45752320.0,0.003529778939540754,15327232.0,0.0021746776387163128,59654144.0,0.002769575000000013,54210560.0,0.0004120369236796373,13348864.0,0.0048445556062933414,40095744.0,0.0021315120206636226,46960640.0,0.002075272710813381,104493056.0,0.0016645011600928106,17305600.0
2026-06-08T11:48:48+00:00,0.0071991194152013814,17211392.0,0.0003614244037414675,13905920.0,0.00033422453885730724,45772800.0,0.0033146018052560124,15327232.0,0.003062135875583812,59678720.0,0.004839052651683963,54247424.0,0.0003429014330892754,13348864.0,0.004963940034208673,39841792.0,0.0017676265930132858,46964736.0,0.0016046646737675448,104488960.0,0.001733735788925324,16527360.0
2026-06-08T11:49:03+00:00,0.007749354400596822,17244160.0,0.00031995112585093353,13910016.0,0.00026419297742467945,45772800.0,0.002936209439519656,15335424.0,0.0031408181313370186,59650048.0,0.004944104803493447,54509568.0,0.0004364635414088421,13361152.0,0.005156931738212537,39845888.0,0.0023240589545117166,46960640.0,0.0021512808765700724,104366080.0,0.0018508146520489056,16785408.0
2026-06-08T11:49:18+00:00,0.008015840937391574,17248256.0,0.000328663668857373,13914112.0,0.0003604459742592036,45871104.0,0.0037491909385113232,15339520.0,0.00245692562805922,59662336.0,0.0023191666666666794,54509568.0,0.0005308491638252962,13361152.0,0.005162950120563547,39837696.0,0.0016515881038901845,46960640.0,0.0023941091059945948,104382464.0,0.001941078695477734,16527360.0
2026-06-08T11:49:33+00:00,0.008448744677075928,17256448.0,0.0002219818982960582,13914112.0,0.0003532954072429596,45907968.0,0.0036162167246731295,15605760.0,0.002510646559516919,59662336.0,0.00487370065753782,54308864.0,0.0004024210525867057,13365248.0,0.004941613788192928,39903232.0,0.002316831188304386,46964736.0,0.0023396830340150147,104341504.0,0.0018757482817234462,16801792.0
2026-06-08T11:49:48+00:00,0.007850962255706409,17215488.0,0.0006212506474549148,13852672.0,0.0003595514153944069,46198784.0,0.0038345535657111117,15294464.0,0.0031947538163835773,59674624.0,0.005049185667752439,54308864.0,0.0005597976407177117,13357056.0,0.004907134397843752,40423424.0,0.002409804753820035,46870528.0,0.002282520437218698,104325120.0,0.0017720931093183343,16801792.0
2026-06-08T11:50:03+00:00,0.007567074805612633,17223680.0,0.0008143876157231764,13852672.0,0.00032583244804919857,46198784.0,0.0036990864257417794,15294464.0,0.0031170246025829175,59658240.0,0.004830921842421196,54530048.0,0.0005919966911384537,13361152.0,0.004772898531895547,39907328.0,0.0018606827341653167,46874624.0,0.0016725781919616222,104325120.0,0.0013069463516301371,16801792.0
