timestamp,sample_index,label,frontend__cpu,frontend__memory,checkoutservice__cpu,checkoutservice__memory,paymentservice__cpu,paymentservice__memory,productcatalogservice__cpu,productcatalogservice__memory,cartservice__cpu,cartservice__memory,currencyservice__cpu,currencyservice__memory,shippingservice__cpu,shippingservice__memory,recommendationservice__cpu,recommendationservice__memory,emailservice__cpu,emailservice__memory,adservice__cpu,adservice__memory,redis-cart__cpu,redis-cart__memory
2026-06-08T12:17:49+00:00,0,0,0.0072658176555716195,18849792.0,0.0004443227357734395,15302656.0,0.000425108078325016,52514816.0,0.003390842226095817,15687680.0,0.002315712309995002,62541824.0,0.0029408897713598028,54259712.0,0.0005628132020044977,14168064.0,0.003857376682544647,40865792.0,0.002091209604908231,48332800.0,0.0016274738735979537,106344448.0,0.0014153481464557053,17838080.0
2026-06-08T12:18:04+00:00,1,0,0.0072512708934889545,18853888.0,0.00042699641616283387,15310848.0,0.0004295164384467138,52568064.0,0.0033221920903954874,15941632.0,0.002799141021674644,62554112.0,0.00357809585306354,54460416.0,0.0005385969453792415,14168064.0,0.004456683319117815,40865792.0,0.002035823336968373,48336896.0,0.0018635784843340094,106614784.0,0.0014396718256403326,17580032.0
2026-06-08T12:18:19+00:00,2,0,0.007413109286813725,18853888.0,0.00029867547643082517,14983168.0,0.00038824492022369286,52592640.0,0.002681476634651474,15941632.0,0.002855563265214758,62513152.0,0.0039008579162269717,54312960.0,0.00046345968062737867,14168064.0,0.0038248658270259427,40865792.0,0.0020317595075925623,48332800.0,0.0019050106572556557,106528768.0,0.001436162715304611,17580032.0
2026-06-08T12:18:34+00:00,3,0,0.007523647378316293,18853888.0,0.0003633577902460106,14983168.0,0.0003746768383131185,52695040.0,0.00367460629921264,15683584.0,0.002734004211549346,62488576.0,0.0027551002405768956,54312960.0,0.0005415048455591454,14168064.0,0.003717973504134983,40869888.0,0.0020993550105595764,48332800.0,0.002010977248400106,106528768.0,0.0011650451147116692,17580032.0
2026-06-08T12:18:49+00:00,4,0,0.008111076726289959,18853888.0,0.00024485136934163245,14983168.0,0.0003641374202122937,52592640.0,0.0039713599321682625,16015360.0,0.0028399110353965807,62554112.0,0.004221412057620498,54648832.0,0.00059866895663375,14168064.0,0.00463691784514578,40873984.0,0.002226954456263554,48332800.0,0.0028961201176195095,106827776.0,0.001469671389072394,17580032.0
2026-06-08T12:19:04+00:00,5,0,0.008040436799540217,19128320.0,0.00046097168378335336,14983168.0,0.00042453268070384066,52596736.0,0.0028942847044862606,15753216.0,0.002180526343085126,62554112.0,0.004445626183122445,54906880.0,0.0006191065626312404,14163968.0,0.0047003507685959055,40865792.0,0.0019111601939802048,48332800.0,0.0026888602907974295,106713088.0,0.0015068833844144075,17846272.0
2026-06-08T12:19:19+00:00,6,0,0.008891529121608809,18878464.0,0.000544580399662771,14987264.0,0.00032220310644797415,52621312.0,0.0037554575864802457,15687680.0,0.002994068305939537,62820352.0,0.0032466269746369986,54906880.0,0.0004037791934762268,14163968.0,0.004766684528027934,40873984.0,0.0022099775239242747,48336896.0,0.001656724278972518,106725376.0,0.0011610670702401377,17842176.0
2026-06-08T12:19:34+00:00,7,0,0.008266869679562572,18866176.0,0.0006068434893620657,14987264.0,0.00032062209925015547,52682752.0,0.00376201655260224,15687680.0,0.0028522217397597017,62820352.0,0.004377183177308932,54386688.0,0.0005311094367194094,14172160.0,0.004658601657807386,40865792.0,0.0017281088544643614,48336896.0,0.002304872200216691,107032576.0,0.0014923350570286383,17580032.0
2026-06-08T12:19:49+00:00,8,0,0.008166050793515183,18866176.0,0.0005880520089024257,14991360.0,0.0002732190429707603,52752384.0,0.0035650138833796118,15712256.0,0.0031974819143016204,63676416.0,0.0029521946363636493,54386688.0,0.0005462579022500199,14172160.0,0.0047254069950635295,40865792.0,0.0020373863348441593,48336896.0,0.0020543377859883424,106741760.0,0.001496162943969954,17842176.0
2026-06-08T12:20:04+00:00,9,0,0.00730094058062765,18878464.0,0.0004439156442387428,14991360.0,0.0002573621065753534,52637696.0,0.00331325116909227,16248832.0,0.003118189242795477,63205376.0,0.003930466066383456,54661120.0,0.0006577183538808758,14073856.0,0.004501486273824054,40873984.0,0.0015175896570573148,48336896.0,0.002065900642108812,106741760.0,0.0015168246716162112,17842176.0
