timestamp,sample_index,label,frontend__cpu,frontend__memory,checkoutservice__cpu,checkoutservice__memory,paymentservice__cpu,paymentservice__memory,productcatalogservice__cpu,productcatalogservice__memory,cartservice__cpu,cartservice__memory,currencyservice__cpu,currencyservice__memory,shippingservice__cpu,shippingservice__memory,recommendationservice__cpu,recommendationservice__memory,emailservice__cpu,emailservice__memory,adservice__cpu,adservice__memory,redis-cart__cpu,redis-cart__memory
2026-06-08T08:40:42+00:00,0,0,0.006894798505201489,20287488.0,0.0006609466700688709,16932864.0,0.0002581712452377819,53350400.0,0.0030348256447511744,17022976.0,0.00265966059136759,71413760.0,0.003684592632427958,54689792.0,0.0004319827037044145,14954496.0,0.004435674215665961,41750528.0,0.002041140412226932,46735360.0,0.0011189607616335308,109416448.0,0.0013695242223907805,6168576.0
2026-06-08T08:40:57+00:00,1,0,0.00752251507390746,20287488.0,0.00018756757963131403,16932864.0,0.00030427677468196904,53252096.0,0.0031533204928629525,16904192.0,0.0027708676377454487,71438336.0,0.0038098388015958356,54472704.0,0.0004517692564824924,14954496.0,0.004258161793627912,41742336.0,0.0020749007741581046,46727168.0,0.0009643793908780688,109416448.0,0.0013684549165779156,6176768.0
2026-06-08T08:41:12+00:00,2,0,0.007948083954507777,20295680.0,0.0004695654616443572,16670720.0,0.00028625222353149987,53276672.0,0.003289897151736982,16904192.0,0.002554866715048325,71380992.0,0.0034597029769991568,54472704.0,0.0005112226943049717,14954496.0,0.00458368053676761,42004480.0,0.0020463506248005283,46727168.0,0.0011703634709526141,109424640.0,0.001383566716815152,6172672.0
2026-06-08T08:41:27+00:00,3,0,0.008040219775446923,20549632.0,0.0005154746265008503,16670720.0,0.00031445487855172305,53305344.0,0.0035422600658076156,16932864.0,0.0029082418812989277,71385088.0,0.004576719145117853,54534144.0,0.0005126663443143313,14954496.0,0.003937361364850348,41742336.0,0.002105210511957786,46743552.0,0.0011731097157301825,109420544.0,0.0014168161336891353,6430720.0
2026-06-08T08:41:42+00:00,4,0,0.0073512522361359,20353024.0,0.0005250114548678119,16674816.0,0.00029554805154488904,53383168.0,0.003233684119353865,17195008.0,0.00261516799378514,71356416.0,0.004089765337856947,54591488.0,0.0004613561028825551,14954496.0,0.004524723525666632,41738240.0,0.0020663890446063747,46735360.0,0.0010789157973931666,109420544.0,0.001166668266264455,6430720.0
2026-06-08T08:41:57+00:00,5,0,0.007422080688450647,20865024.0,0.0005492930673614883,16678912.0,0.0002992919786719648,53383168.0,0.00344042118021359,17620992.0,0.002538248337028897,71385088.0,0.003999908980582658,54915072.0,0.0005056164445859377,14962688.0,0.004503909528647799,41738240.0,0.00214643972790706,46735360.0,0.0014493328234749911,109441024.0,0.0013976048888767135,6430720.0
2026-06-08T08:42:12+00:00,6,0,0.008124044084570289,20250624.0,0.0006615850290537198,16748544.0,0.0003873073968642255,53321728.0,0.0037179583895814872,16982016.0,0.0030882745670769863,71385088.0,0.004576656715205547,54886400.0,0.0004742928723398402,14962688.0,0.004855610533093856,41742336.0,0.0021753375694995927,46743552.0,0.0019048677670350845,109449216.0,0.0015025903667959322,6168576.0
2026-06-08T08:42:27+00:00,7,0,0.008339929202131873,20176896.0,0.0005158264689731046,16945152.0,0.00037059788198023534,53362688.0,0.003922066756936838,17010688.0,0.003065667835511659,71385088.0,0.005287375869888119,51482624.0,0.0005784237104725364,14954496.0,0.0049265446566598295,41742336.0,0.00213801975648975,46739456.0,0.0018593983778250637,109453312.0,0.0015112791197984116,6168576.0
2026-06-08T08:42:42+00:00,8,0,0.007736760124610632,20074496.0,0.0004556519568066826,16941056.0,0.00023383711167071264,53391360.0,0.0037583714336798754,16879616.0,0.0031881873565946708,71385088.0,0.005191492924725752,51482624.0,0.0005156501610305794,14954496.0,0.0047380674649462095,42008576.0,0.00213834029805179,46735360.0,0.0014941502277698695,109445120.0,0.0015133264936369266,6688768.0
2026-06-08T08:42:57+00:00,9,0,0.007354381175632972,20074496.0,0.000303115756261093,16945152.0,0.00022376877593741613,53448704.0,0.0036108228317272098,16887808.0,0.0026811932858200483,71409664.0,0.004240818973139621,51494912.0,0.00043381681712139817,14954496.0,0.004859821121431078,41742336.0,0.0021044851945036087,46735360.0,0.0010848210320632534,109445120.0,0.0014777164127774166,6430720.0
