series_name,timestamp,value,labels_json
cpu__adservice,1780600484,0.00259825436408981,"{""pod"": ""adservice-584964d9f6-4ktgx""}"
cpu__adservice,1780600499,0.002766529137672675,"{""pod"": ""adservice-584964d9f6-4ktgx""}"
cpu__adservice,1780600514,0.0023234418231355847,"{""pod"": ""adservice-584964d9f6-4ktgx""}"
cpu__adservice,1780600529,0.0023663615330450113,"{""pod"": ""adservice-584964d9f6-4ktgx""}"
cpu__adservice,1780600544,0.002249020718297237,"{""pod"": ""adservice-584964d9f6-4ktgx""}"
cpu__adservice,1780600559,0.002443013779196754,"{""pod"": ""adservice-584964d9f6-4ktgx""}"
cpu__adservice,1780600574,0.0020706393077491053,"{""pod"": ""adservice-584964d9f6-4ktgx""}"
cpu__adservice,1780600589,0.002464189042875704,"{""pod"": ""adservice-584964d9f6-4ktgx""}"
cpu__adservice,1780600604,0.0021859577715593994,"{""pod"": ""adservice-584964d9f6-4ktgx""}"
cpu__adservice,1780600619,0.00227907824283029,"{""pod"": ""adservice-584964d9f6-4ktgx""}"
cpu__adservice,1780600634,0.002324052812858734,"{""pod"": ""adservice-584964d9f6-4ktgx""}"
cpu__adservice,1780600649,0.0024593590528680285,"{""pod"": ""adservice-584964d9f6-4ktgx""}"
cpu__adservice,1780600664,0.0024137896923532723,"{""pod"": ""adservice-584964d9f6-4ktgx""}"
cpu__adservice,1780600679,0.002338074592429211,"{""pod"": ""adservice-584964d9f6-4ktgx""}"
cpu__adservice,1780600694,0.0021043216411796156,"{""pod"": ""adservice-584964d9f6-4ktgx""}"
cpu__adservice,1780600709,0.0024895428329249282,"{""pod"": ""adservice-584964d9f6-4ktgx""}"
cpu__adservice,1780600724,0.002517459909256233,"{""pod"": ""adservice-584964d9f6-4ktgx""}"
cpu__adservice,1780600739,0.002397374781791316,"{""pod"": ""adservice-584964d9f6-4ktgx""}"
cpu__adservice,1780600754,0.0023437860203930376,"{""pod"": ""adservice-584964d9f6-4ktgx""}"
cpu__adservice,1780600769,0.002506634566933586,"{""pod"": ""adservice-584964d9f6-4ktgx""}"
cpu__adservice,1780600784,0.002475588160890481,"{""pod"": ""adservice-584964d9f6-4ktgx""}"
cpu__adservice,1780600799,0.0017478408928137369,"{""pod"": ""adservice-584964d9f6-4ktgx""}"
