series_name,timestamp,value,labels_json
alarm_frontend_probe_success,1780600484,1,"{""__name__"": ""probe_success"", ""instance"": ""http://frontend.online-boutique.svc.cluster.local/"", ""job"": ""online-boutique-frontend-blackbox""}"
alarm_frontend_probe_success,1780600499,1,"{""__name__"": ""probe_success"", ""instance"": ""http://frontend.online-boutique.svc.cluster.local/"", ""job"": ""online-boutique-frontend-blackbox""}"
alarm_frontend_probe_success,1780600514,1,"{""__name__"": ""probe_success"", ""instance"": ""http://frontend.online-boutique.svc.cluster.local/"", ""job"": ""online-boutique-frontend-blackbox""}"
alarm_frontend_probe_success,1780600529,1,"{""__name__"": ""probe_success"", ""instance"": ""http://frontend.online-boutique.svc.cluster.local/"", ""job"": ""online-boutique-frontend-blackbox""}"
alarm_frontend_probe_success,1780600544,1,"{""__name__"": ""probe_success"", ""instance"": ""http://frontend.online-boutique.svc.cluster.local/"", ""job"": ""online-boutique-frontend-blackbox""}"
alarm_frontend_probe_success,1780600559,1,"{""__name__"": ""probe_success"", ""instance"": ""http://frontend.online-boutique.svc.cluster.local/"", ""job"": ""online-boutique-frontend-blackbox""}"
alarm_frontend_probe_success,1780600574,1,"{""__name__"": ""probe_success"", ""instance"": ""http://frontend.online-boutique.svc.cluster.local/"", ""job"": ""online-boutique-frontend-blackbox""}"
alarm_frontend_probe_success,1780600589,1,"{""__name__"": ""probe_success"", ""instance"": ""http://frontend.online-boutique.svc.cluster.local/"", ""job"": ""online-boutique-frontend-blackbox""}"
alarm_frontend_probe_success,1780600604,1,"{""__name__"": ""probe_success"", ""instance"": ""http://frontend.online-boutique.svc.cluster.local/"", ""job"": ""online-boutique-frontend-blackbox""}"
alarm_frontend_probe_success,1780600619,1,"{""__name__"": ""probe_success"", ""instance"": ""http://frontend.online-boutique.svc.cluster.local/"", ""job"": ""online-boutique-frontend-blackbox""}"
alarm_frontend_probe_success,1780600634,1,"{""__name__"": ""probe_success"", ""instance"": ""http://frontend.online-boutique.svc.cluster.local/"", ""job"": ""online-boutique-frontend-blackbox""}"
alarm_frontend_probe_success,1780600649,1,"{""__name__"": ""probe_success"", ""instance"": ""http://frontend.online-boutique.svc.cluster.local/"", ""job"": ""online-boutique-frontend-blackbox""}"
alarm_frontend_probe_success,1780600664,1,"{""__name__"": ""probe_success"", ""instance"": ""http://frontend.online-boutique.svc.cluster.local/"", ""job"": ""online-boutique-frontend-blackbox""}"
alarm_frontend_probe_success,1780600679,1,"{""__name__"": ""probe_success"", ""instance"": ""http://frontend.online-boutique.svc.cluster.local/"", ""job"": ""online-boutique-frontend-blackbox""}"
alarm_frontend_probe_success,1780600694,1,"{""__name__"": ""probe_success"", ""instance"": ""http://frontend.online-boutique.svc.cluster.local/"", ""job"": ""online-boutique-frontend-blackbox""}"
alarm_frontend_probe_success,1780600709,1,"{""__name__"": ""probe_success"", ""instance"": ""http://frontend.online-boutique.svc.cluster.local/"", ""job"": ""online-boutique-frontend-blackbox""}"
alarm_frontend_probe_success,1780600724,1,"{""__name__"": ""probe_success"", ""instance"": ""http://frontend.online-boutique.svc.cluster.local/"", ""job"": ""online-boutique-frontend-blackbox""}"
alarm_frontend_probe_success,1780600739,1,"{""__name__"": ""probe_success"", ""instance"": ""http://frontend.online-boutique.svc.cluster.local/"", ""job"": ""online-boutique-frontend-blackbox""}"
alarm_frontend_probe_success,1780600754,1,"{""__name__"": ""probe_success"", ""instance"": ""http://frontend.online-boutique.svc.cluster.local/"", ""job"": ""online-boutique-frontend-blackbox""}"
alarm_frontend_probe_success,1780600769,1,"{""__name__"": ""probe_success"", ""instance"": ""http://frontend.online-boutique.svc.cluster.local/"", ""job"": ""online-boutique-frontend-blackbox""}"
alarm_frontend_probe_success,1780600784,1,"{""__name__"": ""probe_success"", ""instance"": ""http://frontend.online-boutique.svc.cluster.local/"", ""job"": ""online-boutique-frontend-blackbox""}"
alarm_frontend_probe_success,1780600799,1,"{""__name__"": ""probe_success"", ""instance"": ""http://frontend.online-boutique.svc.cluster.local/"", ""job"": ""online-boutique-frontend-blackbox""}"
alarm_frontend_probe_success,1780600814,1,"{""__name__"": ""probe_success"", ""instance"": ""http://frontend.online-boutique.svc.cluster.local/"", ""job"": ""online-boutique-frontend-blackbox""}"
alarm_frontend_probe_success,1780600829,1,"{""__name__"": ""probe_success"", ""instance"": ""http://frontend.online-boutique.svc.cluster.local/"", ""job"": ""online-boutique-frontend-blackbox""}"
alarm_frontend_probe_success,1780600844,1,"{""__name__"": ""probe_success"", ""instance"": ""http://frontend.online-boutique.svc.cluster.local/"", ""job"": ""online-boutique-frontend-blackbox""}"
alarm_frontend_probe_success,1780600859,1,"{""__name__"": ""probe_success"", ""instance"": ""http://frontend.online-boutique.svc.cluster.local/"", ""job"": ""online-boutique-frontend-blackbox""}"
alarm_frontend_probe_success,1780600874,1,"{""__name__"": ""probe_success"", ""instance"": ""http://frontend.online-boutique.svc.cluster.local/"", ""job"": ""online-boutique-frontend-blackbox""}"
alarm_frontend_probe_success,1780600889,1,"{""__name__"": ""probe_success"", ""instance"": ""http://frontend.online-boutique.svc.cluster.local/"", ""job"": ""online-boutique-frontend-blackbox""}"
alarm_frontend_probe_success,1780600904,1,"{""__name__"": ""probe_success"", ""instance"": ""http://frontend.online-boutique.svc.cluster.local/"", ""job"": ""online-boutique-frontend-blackbox""}"
alarm_frontend_probe_success,1780600919,1,"{""__name__"": ""probe_success"", ""instance"": ""http://frontend.online-boutique.svc.cluster.local/"", ""job"": ""online-boutique-frontend-blackbox""}"
alarm_frontend_probe_success,1780600934,1,"{""__name__"": ""probe_success"", ""instance"": ""http://frontend.online-boutique.svc.cluster.local/"", ""job"": ""online-boutique-frontend-blackbox""}"
alarm_frontend_probe_success,1780600949,1,"{""__name__"": ""probe_success"", ""instance"": ""http://frontend.online-boutique.svc.cluster.local/"", ""job"": ""online-boutique-frontend-blackbox""}"
alarm_frontend_probe_success,1780600964,1,"{""__name__"": ""probe_success"", ""instance"": ""http://frontend.online-boutique.svc.cluster.local/"", ""job"": ""online-boutique-frontend-blackbox""}"
alarm_frontend_probe_success,1780600979,1,"{""__name__"": ""probe_success"", ""instance"": ""http://frontend.online-boutique.svc.cluster.local/"", ""job"": ""online-boutique-frontend-blackbox""}"
alarm_frontend_probe_success,1780600994,1,"{""__name__"": ""probe_success"", ""instance"": ""http://frontend.online-boutique.svc.cluster.local/"", ""job"": ""online-boutique-frontend-blackbox""}"
alarm_frontend_probe_success,1780601009,1,"{""__name__"": ""probe_success"", ""instance"": ""http://frontend.online-boutique.svc.cluster.local/"", ""job"": ""online-boutique-frontend-blackbox""}"
alarm_frontend_probe_success,1780601024,1,"{""__name__"": ""probe_success"", ""instance"": ""http://frontend.online-boutique.svc.cluster.local/"", ""job"": ""online-boutique-frontend-blackbox""}"
alarm_frontend_probe_success,1780601039,1,"{""__name__"": ""probe_success"", ""instance"": ""http://frontend.online-boutique.svc.cluster.local/"", ""job"": ""online-boutique-frontend-blackbox""}"
