index,anomaly_score,threshold,label,predicted_anomaly
0,1.1783468972460742,7.072202465956886,0,0
1,1.0385321127364657,7.072202465956886,0,0
2,0.9059107926647157,7.072202465956886,0,0
3,0.80680375836638,7.072202465956886,0,0
4,0.8434275123056691,7.072202465956886,0,0
5,0.9251845140595001,7.072202465956886,0,0
6,0.8781295577900551,7.072202465956886,0,0
7,1.1426900313981014,7.072202465956886,0,0
8,1.111996991936763,7.072202465956886,0,0
9,1.1557804882377258,7.072202465956886,0,0
10,1.2568793250312975,7.072202465956886,0,0
11,1.6651201491997694,7.072202465956886,0,0
12,3.1792094306741627,7.072202465956886,0,0
13,4.555743785723842,7.072202465956886,0,0
14,5.517787355494164,7.072202465956886,0,0
15,6.06221986601183,7.072202465956886,0,0
16,7.160027039865152,7.072202465956886,0,1
