index,anomaly_score,threshold,label,predicted_anomaly
0,1.0442204171880043,8.52994345620798,0,0
1,1.0572966119794223,8.52994345620798,0,0
2,1.0893751354084213,8.52994345620798,0,0
3,1.1036159885675536,8.52994345620798,0,0
4,1.0032695972212424,8.52994345620798,0,0
5,1.0226650642418171,8.52994345620798,0,0
6,1.0067654958545202,8.52994345620798,0,0
7,1.035625818983399,8.52994345620798,0,0
8,1.0118050695663825,8.52994345620798,0,0
9,1.0550943806071031,8.52994345620798,0,0
10,1.2123623597034818,8.52994345620798,0,0
11,3.7552231407642513,8.52994345620798,0,0
12,4.87084669018669,8.52994345620798,0,0
13,6.225094642441613,8.52994345620798,0,0
14,7.555765886640156,8.52994345620798,0,0
15,8.614654549213878,8.52994345620798,0,1
16,7.162783920077096,8.52994345620798,0,0
