index,anomaly_score,threshold,label,predicted_anomaly
0,0.4299511809315606,0.6771506191211019,0,0
1,0.4089919417408728,0.6771506191211019,0,0
2,0.41091700304611745,0.6771506191211019,0,0
3,0.4027099686701697,0.6771506191211019,0,0
4,0.34108643407369726,0.6771506191211019,0,0
5,0.3787501837779586,0.6771506191211019,0,0
6,0.36884530634487217,0.6771506191211019,0,0
7,0.3633050704797492,0.6771506191211019,0,0
8,0.32670951927069397,0.6771506191211019,0,0
9,0.3646144991192597,0.6771506191211019,0,0
10,0.34197908013813055,0.6771506191211019,0,0
11,0.3438971741502932,0.6771506191211019,0,0
12,0.33903599488086666,0.6771506191211019,0,0
13,0.3184262492736349,0.6771506191211019,0,0
14,0.3220533494152548,0.6771506191211019,0,0
15,0.3185673621608368,0.6771506191211019,0,0
16,0.31917166308666217,0.6771506191211019,0,0
17,0.30562841956572495,0.6771506191211019,0,0
18,0.35514447457578613,0.6771506191211019,0,0
19,0.3185437688462704,0.6771506191211019,0,0
20,0.3622492326207152,0.6771506191211019,0,0
21,0.3191277097056402,0.6771506191211019,0,0
22,0.35151569466774635,0.6771506191211019,0,0
23,0.3269145092151486,0.6771506191211019,0,0
24,0.38891797307259557,0.6771506191211019,0,0
25,0.4449679947964008,0.6771506191211019,0,0
26,0.4869042502412171,0.6771506191211019,0,0
27,0.43997266351241293,0.6771506191211019,0,0
28,0.49490833686473906,0.6771506191211019,0,0
29,0.47779084429441,0.6771506191211019,0,0
30,0.47320650973526235,0.6771506191211019,0,0
31,0.45978831217350424,0.6771506191211019,0,0
32,0.4005859674860274,0.6771506191211019,0,0
33,0.4494345196250436,0.6771506191211019,0,0
34,0.40124891627012715,0.6771506191211019,0,0
35,0.45094681243966195,0.6771506191211019,0,0
36,0.44185655949485114,0.6771506191211019,0,0
37,0.3734758651020185,0.6771506191211019,0,0
38,0.3496582926825539,0.6771506191211019,0,0
39,0.35272559641869794,0.6771506191211019,0,0
40,0.3059255778251525,0.6771506191211019,0,0
41,0.3247620348302806,0.6771506191211019,0,0
42,0.37235470426326744,0.6771506191211019,0,0
43,0.4053229494693154,0.6771506191211019,0,0
44,0.4293966191794709,0.6771506191211019,0,0
45,0.40962225701265,0.6771506191211019,0,0
46,0.43453222209416653,0.6771506191211019,0,0
47,0.4008484360905296,0.6771506191211019,0,0
48,0.4131173644842615,0.6771506191211019,0,0
49,0.466531020008335,0.6771506191211019,0,0
50,0.4964699965400963,0.6771506191211019,0,0
51,0.506009468191261,0.6771506191211019,0,0
52,0.5111592603676081,0.6771506191211019,0,0
53,0.4775139868414833,0.6771506191211019,0,0
54,0.4091288603406651,0.6771506191211019,0,0
55,0.44471909220300637,0.6771506191211019,0,0
56,0.4639627160447598,0.6771506191211019,0,0
57,0.5280095836076015,0.6771506191211019,0,0
58,0.4981338358228297,0.6771506191211019,0,0
59,0.49080129365751834,0.6771506191211019,0,0
60,0.5826619878132476,0.6771506191211019,0,0
61,0.48433558435586554,0.6771506191211019,0,0
62,0.49512492838004435,0.6771506191211019,0,0
63,0.5171139486612185,0.6771506191211019,0,0
64,0.49109332053646554,0.6771506191211019,0,0
65,0.5082471724072651,0.6771506191211019,0,0
66,0.5214801125066642,0.6771506191211019,0,0
67,0.46189525118288033,0.6771506191211019,0,0
68,0.44782627708630796,0.6771506191211019,0,0
69,0.41345451558464524,0.6771506191211019,0,0
70,0.46447832468011396,0.6771506191211019,0,0
71,0.4512751710700929,0.6771506191211019,0,0
72,0.4406631699826742,0.6771506191211019,0,0
73,0.45081227298582677,0.6771506191211019,0,0
74,0.4264571187080758,0.6771506191211019,0,0
75,0.4297113195408088,0.6771506191211019,0,0
76,0.40372601014316417,0.6771506191211019,0,0
77,0.46446081238434045,0.6771506191211019,0,0
78,0.4522378427850059,0.6771506191211019,0,0
79,0.46676958459189677,0.6771506191211019,0,0
80,0.4298684328451547,0.6771506191211019,0,0
81,0.47852449233804084,0.6771506191211019,0,0
82,0.4131468508208088,0.6771506191211019,0,0
83,0.44137551958324694,0.6771506191211019,0,0
84,0.4369635392542055,0.6771506191211019,0,0
85,0.46556893565813096,0.6771506191211019,0,0
86,0.4196178061525116,0.6771506191211019,0,0
87,0.42067540197758585,0.6771506191211019,0,0
88,0.45216901287272027,0.6771506191211019,0,0
89,0.41065560164217657,0.6771506191211019,0,0
90,0.41192091768181294,0.6771506191211019,0,0
91,0.3868957189764898,0.6771506191211019,0,0
92,0.40398651838187716,0.6771506191211019,0,0
93,0.3958474568958563,0.6771506191211019,0,0
94,0.40097096313197095,0.6771506191211019,0,0
95,0.36253081674146537,0.6771506191211019,0,0
96,0.37855837941543913,0.6771506191211019,0,0
97,0.3672778062845813,0.6771506191211019,0,0
98,0.37402037032317087,0.6771506191211019,0,0
99,0.40183032914849004,0.6771506191211019,0,0
100,0.35553172622763285,0.6771506191211019,0,0
101,0.3563782920513118,0.6771506191211019,0,0
102,0.33789531496332853,0.6771506191211019,0,0
103,0.4083450019737703,0.6771506191211019,0,0
104,0.4272543343672821,0.6771506191211019,0,0
105,0.4088531659685767,0.6771506191211019,0,0
106,0.4558073596202322,0.6771506191211019,0,0
107,0.4473494080542096,0.6771506191211019,0,0
108,0.4766929631957838,0.6771506191211019,0,0
109,0.4714419770591284,0.6771506191211019,0,0
110,0.4718618650645201,0.6771506191211019,0,0
111,0.4716076041604519,0.6771506191211019,0,0
112,0.44829280680136196,0.6771506191211019,0,0
113,0.4738385635647001,0.6771506191211019,0,0
114,0.4501810344219673,0.6771506191211019,0,0
115,0.449655527664541,0.6771506191211019,0,0
116,0.4092478787835899,0.6771506191211019,0,0
117,0.45408041380471315,0.6771506191211019,0,0
118,0.4563128503837819,0.6771506191211019,0,0
119,0.46633874694812305,0.6771506191211019,0,0
120,0.4323077014679443,0.6771506191211019,0,0
121,0.4470535585200732,0.6771506191211019,0,0
122,0.4348751031818848,0.6771506191211019,0,0
123,0.44306918683087315,0.6771506191211019,0,0
124,0.5352037813082847,0.6771506191211019,0,0
125,0.49518432011018754,0.6771506191211019,0,0
126,0.5178266126585919,0.6771506191211019,0,0
127,0.5433700050010575,0.6771506191211019,0,0
128,0.5676687471914308,0.6771506191211019,0,0
129,0.5764515262072439,0.6771506191211019,0,0
130,0.5948139479717439,0.6771506191211019,0,0
131,0.6194847895082778,0.6771506191211019,0,0
132,0.6284786918013581,0.6771506191211019,0,0
133,0.6297684253565936,0.6771506191211019,0,0
134,0.6316248373551412,0.6771506191211019,0,0
135,0.6975477120409698,0.6771506191211019,0,1
136,0.6095111641619632,0.6771506191211019,0,0
137,0.6777483268199667,0.6771506191211019,0,1
138,0.6746831591334805,0.6771506191211019,0,0
139,0.609436617173398,0.6771506191211019,0,0
140,0.6005644777190637,0.6771506191211019,0,0
141,0.5887366779169125,0.6771506191211019,0,0
142,0.5420075912544724,0.6771506191211019,0,0
143,0.47584904452543064,0.6771506191211019,0,0
144,0.437645090214155,0.6771506191211019,0,0
145,0.4354305834720298,0.6771506191211019,0,0
146,0.41189966829051994,0.6771506191211019,0,0
147,0.3780164454995356,0.6771506191211019,0,0
148,0.38053748721007974,0.6771506191211019,0,0
149,0.30318243696388647,0.6771506191211019,0,0
150,0.31054004871292173,0.6771506191211019,0,0
151,0.32795487139819973,0.6771506191211019,0,0
152,0.29669508267054223,0.6771506191211019,0,0
153,0.2899711335329479,0.6771506191211019,0,0
154,0.29644183511389083,0.6771506191211019,0,0
155,0.3027011369901348,0.6771506191211019,0,0
156,0.3079018588797646,0.6771506191211019,0,0
157,0.3225577134368244,0.6771506191211019,0,0
158,0.2892531983021772,0.6771506191211019,0,0
159,0.275594377587811,0.6771506191211019,0,0
160,0.2690160776668161,0.6771506191211019,0,0
161,0.29451741643978624,0.6771506191211019,0,0
162,0.26260926905173976,0.6771506191211019,0,0
163,0.2748419595613901,0.6771506191211019,0,0
164,0.2668112905746751,0.6771506191211019,0,0
165,0.36275913841020635,0.6771506191211019,0,0
166,0.39463276903022426,0.6771506191211019,0,0
167,0.39802104862606635,0.6771506191211019,0,0
168,0.37116673354688434,0.6771506191211019,0,0
169,0.4398155928888463,0.6771506191211019,0,0
170,0.39775832270179556,0.6771506191211019,0,0
171,0.40462117049509816,0.6771506191211019,0,0
172,0.4404916456308495,0.6771506191211019,0,0
173,0.42809667804592294,0.6771506191211019,0,0
174,0.4329573724896874,0.6771506191211019,0,0
175,0.49352803139137386,0.6771506191211019,0,0
176,0.5125800133377749,0.6771506191211019,0,0
177,0.3922826747374069,0.6771506191211019,0,0
178,0.3805847717961899,0.6771506191211019,0,0
179,0.4036183034231905,0.6771506191211019,0,0
180,0.38191231870736175,0.6771506191211019,0,0
181,0.4004206314806625,0.6771506191211019,0,0
182,0.3741092413881088,0.6771506191211019,0,0
183,0.3422977340741552,0.6771506191211019,0,0
184,0.3530435872746315,0.6771506191211019,0,0
185,0.37816605868557973,0.6771506191211019,0,0
186,0.37695266731877647,0.6771506191211019,0,0
187,0.3270309272942506,0.6771506191211019,0,0
188,0.3319776369339431,0.6771506191211019,0,0
189,0.34089967558801154,0.6771506191211019,0,0
190,0.3375238369569139,0.6771506191211019,0,0
191,0.3606983041614812,0.6771506191211019,0,0
192,0.3628239821341932,0.6771506191211019,0,0
193,0.378940658435167,0.6771506191211019,0,0
194,0.37903736833141244,0.6771506191211019,0,0
195,0.4008971485326479,0.6771506191211019,0,0
196,0.37933368277816515,0.6771506191211019,0,0
197,0.35433573146214975,0.6771506191211019,0,0
198,0.3439574253574418,0.6771506191211019,0,0
199,0.33670109728272424,0.6771506191211019,0,0
200,0.3242974288863496,0.6771506191211019,0,0
201,0.3227843204387131,0.6771506191211019,0,0
202,0.3433701779204409,0.6771506191211019,0,0
203,0.3036932622796288,0.6771506191211019,0,0
204,0.3481514456132582,0.6771506191211019,0,0
205,0.3176279960740936,0.6771506191211019,0,0
206,0.33494990026897853,0.6771506191211019,0,0
207,0.32813734803674655,0.6771506191211019,0,0
208,0.31198360940526115,0.6771506191211019,0,0
209,0.37362042522595207,0.6771506191211019,0,0
210,0.38414789709942687,0.6771506191211019,0,0
211,0.4194998222509313,0.6771506191211019,0,0
212,0.4492967173491865,0.6771506191211019,0,0
213,0.4650293060842411,0.6771506191211019,0,0
214,0.4303146149668176,0.6771506191211019,0,0
215,0.5076317463679139,0.6771506191211019,0,0
216,0.47484904596755595,0.6771506191211019,0,0
217,0.5103154593573722,0.6771506191211019,0,0
218,0.49432434553758464,0.6771506191211019,0,0
219,0.4684466174840152,0.6771506191211019,0,0
220,0.5318857050152559,0.6771506191211019,0,0
221,0.4631470309988913,0.6771506191211019,0,0
222,0.45897645368723233,0.6771506191211019,0,0
223,0.42315327872430075,0.6771506191211019,0,0
224,0.4087037960066334,0.6771506191211019,0,0
225,0.42104811513393275,0.6771506191211019,0,0
226,0.43400386816114,0.6771506191211019,0,0
227,0.36240484582855836,0.6771506191211019,0,0
228,0.4154794949065769,0.6771506191211019,0,0
229,0.4226991162754836,0.6771506191211019,0,0
230,0.4336978154774816,0.6771506191211019,0,0
231,0.4173742425172642,0.6771506191211019,0,0
232,0.39562084243427603,0.6771506191211019,0,0
233,0.41682122790553194,0.6771506191211019,0,0
234,0.4252540979549845,0.6771506191211019,0,0
235,0.5432754897901444,0.6771506191211019,0,0
236,0.5398369868915691,0.6771506191211019,0,0
237,0.5543288095446113,0.6771506191211019,0,0
238,0.570704255718057,0.6771506191211019,0,0
239,0.5821878299362688,0.6771506191211019,0,0
240,0.5447973467484747,0.6771506191211019,0,0
241,0.5682916214813627,0.6771506191211019,0,0
242,0.5768534255959921,0.6771506191211019,0,0
243,0.6236661243093398,0.6771506191211019,0,0
244,0.6162268449612213,0.6771506191211019,0,0
245,0.6722581399173928,0.6771506191211019,0,0
246,0.809320458374862,0.6771506191211019,0,1
247,0.7556044885892177,0.6771506191211019,0,1
248,0.7417212262251832,0.6771506191211019,0,1
249,4.723636655635376,0.6771506191211019,1,1
250,7.082620217044781,0.6771506191211019,1,1
251,9.73862845040974,0.6771506191211019,1,1
252,11.724193791756806,0.6771506191211019,1,1
253,14.247049001493508,0.6771506191211019,1,1
254,17.668901017032482,0.6771506191211019,1,1
255,20.188353450084108,0.6771506191211019,1,1
256,23.820098786249837,0.6771506191211019,1,1
257,27.986245836009697,0.6771506191211019,1,1
258,30.843677227120075,0.6771506191211019,1,1
259,34.80447972206363,0.6771506191211019,1,1
260,38.10741190572012,0.6771506191211019,1,1
261,37.72371765103389,0.6771506191211019,1,1
262,38.549760862520316,0.6771506191211019,1,1
263,39.69776482279158,0.6771506191211019,1,1
264,41.52151053712117,0.6771506191211019,1,1
265,42.12271530157555,0.6771506191211019,1,1
266,40.84469655437822,0.6771506191211019,1,1
267,41.07333377887888,0.6771506191211019,1,1
268,39.70532463104046,0.6771506191211019,1,1
269,39.1938566436458,0.6771506191211019,1,1
270,37.971315359895165,0.6771506191211019,1,1
271,37.004985738592694,0.6771506191211019,1,1
272,37.87862367163224,0.6771506191211019,1,1
273,38.511933610736484,0.6771506191211019,1,1
274,39.88322555854055,0.6771506191211019,1,1
275,37.98205189121737,0.6771506191211019,1,1
276,37.052087803098935,0.6771506191211019,1,1
277,36.22161833638627,0.6771506191211019,1,1
278,36.49865556458086,0.6771506191211019,1,1
279,36.62708749262674,0.6771506191211019,1,1
280,38.236983996308396,0.6771506191211019,1,1
281,37.65337352004033,0.6771506191211019,1,1
282,39.49621797749333,0.6771506191211019,1,1
283,38.74509647020078,0.6771506191211019,1,1
284,39.53613096519432,0.6771506191211019,1,1
285,39.0469348055627,0.6771506191211019,1,1
286,37.95008242764129,0.6771506191211019,1,1
287,37.28155875638686,0.6771506191211019,1,1
288,38.108314946703395,0.6771506191211019,1,1
289,38.593648028978976,0.6771506191211019,1,1
290,38.59745013137788,0.6771506191211019,1,1
291,40.05672975120646,0.6771506191211019,1,1
292,39.81528945559623,0.6771506191211019,1,1
293,40.4069795472726,0.6771506191211019,1,1
294,38.8478431019942,0.6771506191211019,1,1
295,38.63027569726182,0.6771506191211019,1,1
296,36.35808578369164,0.6771506191211019,1,1
297,36.09789318626102,0.6771506191211019,1,1
298,37.50968019055542,0.6771506191211019,1,1
299,39.26228059058978,0.6771506191211019,1,1
300,39.73847787965549,0.6771506191211019,1,1
301,40.8000703316373,0.6771506191211019,1,1
302,41.258363116083984,0.6771506191211019,1,1
303,41.02705666251016,0.6771506191211019,1,1
304,41.609695866851524,0.6771506191211019,1,1
305,43.40699365508668,0.6771506191211019,1,1
306,45.318345466738066,0.6771506191211019,1,1
307,45.630860565871245,0.6771506191211019,1,1
308,45.63918580035417,0.6771506191211019,1,1
309,45.25469561498079,0.6771506191211019,1,1
310,44.871436734473875,0.6771506191211019,1,1
311,44.23906735925675,0.6771506191211019,1,1
312,42.67208730435323,0.6771506191211019,1,1
313,41.405486086127645,0.6771506191211019,1,1
314,41.03731186557215,0.6771506191211019,1,1
315,39.92210745668658,0.6771506191211019,1,1
